id_match,home_team,away_team,home_result,away_result,result,date,round,city,edition
664,El Salvador,Dutch Antilles (Nederlandse Antillen),1.0,0.0,El Salvador,1968-01-01,PRELIMINARY-N/C.America,San_Salvador,1968
665,El Salvador,Dutch Guyana (Nederlands Guyana),6.0,0.0,El Salvador,1968-01-01,PRELIMINARY-N/C.America,San_José,1968
666,Finland (Suomi),Belgium (België),1.0,2.0,Belgium (België),1968-01-01,PRELIMINARY-Europe,Helsinki,1968
667,France,Norway (Norge),0.0,1.0,Norway (Norge),1968-01-01,PRELIMINARY-Europe,Strasbourg,1968
668,Greece (Ελλάδα),Portugal,4.0,2.0,Greece (Ελλάδα),1968-01-01,PRELIMINARY-Europe,Athína,1968
669,Guatemala,Trinidad and Tobago,4.0,0.0,Guatemala,1968-01-01,PRELIMINARY-N/C.America,Guatemala,1968
670,Haiti (Haïti),Guatemala,2.0,0.0,Haiti (Haïti),1968-01-01,PRELIMINARY-N/C.America,Port-au-Prince,1968
671,Haiti (Haïti),Trinidad and Tobago,2.0,4.0,Trinidad and Tobago,1968-01-01,PRELIMINARY-N/C.America,Port-au-Prince,1968
672,Honduras,Costa Rica,1.0,0.0,Honduras,1968-01-01,PRELIMINARY-N/C.America,Tegucigalpa,1968
673,Honduras,Jamaica,3.0,1.0,Honduras,1968-01-01,PRELIMINARY-N/C.America,Tegucigalpa,1968
674,Jamaica,Costa Rica,1.0,3.0,Costa Rica,1968-01-01,PRELIMINARY-N/C.America,San_José,1968
675,Jamaica,Honduras,0.0,2.0,Honduras,1968-01-01,PRELIMINARY-N/C.America,Tegucigalpa,1968
676,Luxembourg (Lëtzebuerg),Netherlands (Nederland),0.0,2.0,Netherlands (Nederland),1968-01-01,PRELIMINARY-Europe,Rotterdam,1968
677,Morocco (المغرب),Senegal (Sénégal),1.0,0.0,Morocco (المغرب),1968-01-01,PRELIMINARY-Africa,Casablanca,1968
678,Nigeria,Cameroon (Cameroun),1.0,1.0,draw,1968-01-01,PRELIMINARY-Africa,Lagos,1968
679,Northern Ireland (Ulster),Turkey (Türkiye),4.0,1.0,Northern Ireland (Ulster),1968-01-01,PRELIMINARY-Europe,Belfast,1968
680,Portugal,Romania (România),3.0,0.0,Portugal,1968-01-01,PRELIMINARY-Europe,Lisboa,1968
681,Romania (România),Switzerland (Schweiz / Suisse),2.0,0.0,Romania (România),1968-01-01,PRELIMINARY-Europe,Bucureşti,1968
682,Scotland,Austria (Österreich),2.0,1.0,Scotland,1968-01-01,PRELIMINARY-Europe,Glasgow,1968
683,Spain (España),Belgium (België),1.0,1.0,draw,1968-01-01,PRELIMINARY-Europe,Madrid,1968
684,Sudan (السودان),Zambia,4.0,2.0,Sudan (السودان),1968-01-01,PRELIMINARY-Africa,Khartoum,1968
685,Sweden (Sverige),Norway (Norge),5.0,0.0,Sweden (Sverige),1968-01-01,PRELIMINARY-Europe,Stockholm,1968
686,Switzerland (Schweiz / Suisse),Greece (Ελλάδα),1.0,0.0,Switzerland (Schweiz / Suisse),1968-01-01,PRELIMINARY-Europe,Basel,1968
687,Trinidad and Tobago,Guatemala,0.0,0.0,draw,1968-01-01,PRELIMINARY-N/C.America,Guatemala,1968
688,Trinidad and Tobago,Haiti (Haïti),0.0,4.0,Haiti (Haïti),1968-01-01,PRELIMINARY-N/C.America,Port-au-Prince,1968
689,Tunisia (تونس),Algeria (الجزائر),0.0,0.0,draw,1968-01-01,PRELIMINARY-Africa,Tunis,1968
690,Turkey (Türkiye),Northern Ireland (Ulster),0.0,3.0,Northern Ireland (Ulster),1968-01-01,PRELIMINARY-Europe,İstanbul,1968
691,USA,Bermuda,6.0,2.0,USA,1968-01-01,PRELIMINARY-N/C.America,Kansas City,1968
692,USA,Canada,1.0,0.0,USA,1968-01-01,PRELIMINARY-N/C.America,Atlanta,1968
693,Wales (Cymru),Italy (Italia),0.0,1.0,Italy (Italia),1968-01-01,PRELIMINARY-Europe,Cardiff,1968
694,Yugoslavia (Југославија),Finland (Suomi),9.0,1.0,Yugoslavia (Југославија),1968-01-01,PRELIMINARY-Europe,Beograd,1968
695,Yugoslavia (Југославија),Spain (España),0.0,0.0,draw,1968-01-01,PRELIMINARY-Europe,Beograd,1968
696,Zambia,Sudan (السودان),4.0,2.0,Zambia,1968-01-01,PRELIMINARY-Africa,Ndola,1968
697,Argentina,Bolivia,1.0,0.0,Argentina,1969-01-01,PRELIMINARY-S.America,Buenos Aires,1969
698,Argentina,Peru (Perú),2.0,2.0,draw,1969-01-01,PRELIMINARY-S.America,Buenos Aires,1969
699,Australia,Israel (ישראל),1.0,1.0,draw,1969-01-01,PRELIMINARY-As./O.,Sydney,1969
700,Australia,Japan (日本),1.0,1.0,draw,1969-01-01,PRELIMINARY-As./O.,Seoul,1969
701,Australia,Rhodesia,0.0,0.0,draw,1969-01-01,PRELIMINARY-As./O.,Lourenço Marques,1969
702,Australia,Rhodesia,3.0,1.0,Australia,1969-01-01,PRELIMINARY-As./O.,Lourenço Marques,1969
703,Australia,South Korea (한국),2.0,1.0,Australia,1969-01-01,PRELIMINARY-As./O.,Seoul,1969
704,Austria (Österreich),Scotland,2.0,0.0,Austria (Österreich),1969-01-01,PRELIMINARY-Europe,Wien,1969
705,Belgium (België),Spain (España),2.0,1.0,Belgium (België),1969-01-01,PRELIMINARY-Europe,Liège,1969
706,Bolivia,Argentina,3.0,1.0,Bolivia,1969-01-01,PRELIMINARY-S.America,La_Paz,1969
707,Bolivia,Peru (Perú),2.0,1.0,Bolivia,1969-01-01,PRELIMINARY-S.America,La_Paz,1969
708,Brazil (Brasil),Colombia,6.0,2.0,Brazil (Brasil),1969-01-01,PRELIMINARY-S.America,Rio de Janeiro,1969
709,Brazil (Brasil),Paraguay,1.0,0.0,Brazil (Brasil),1969-01-01,PRELIMINARY-S.America,Rio de Janeiro,1969
710,Brazil (Brasil),Venezuela,6.0,0.0,Brazil (Brasil),1969-01-01,PRELIMINARY-S.America,Rio de Janeiro,1969
711,Bulgaria (България),Luxembourg (Lëtzebuerg),2.0,1.0,Bulgaria (България),1969-01-01,PRELIMINARY-Europe,Sofija,1969
712,Bulgaria (България),Poland (Polska),4.0,1.0,Bulgaria (България),1969-01-01,PRELIMINARY-Europe,Sofija,1969
713,Chile,Ecuador,4.0,1.0,Chile,1969-01-01,PRELIMINARY-S.America,Santiago,1969
714,Chile,Uruguay,0.0,0.0,draw,1969-01-01,PRELIMINARY-S.America,Santiago,1969
715,Colombia,Brazil (Brasil),0.0,2.0,Brazil (Brasil),1969-01-01,PRELIMINARY-S.America,Bogotá,1969
716,Colombia,Paraguay,0.0,1.0,Paraguay,1969-01-01,PRELIMINARY-S.America,Bogotá,1969
717,Colombia,Venezuela,3.0,0.0,Colombia,1969-01-01,PRELIMINARY-S.America,Bogotá,1969
718,Cyprus (Κύπρος),Austria (Österreich),1.0,2.0,Austria (Österreich),1969-01-01,PRELIMINARY-Europe,Levkosía,1969
719,Czechoslovakia (Československo),Hungary (Magyarország),3.0,3.0,draw,1969-01-01,PRELIMINARY-Europe,Praha,1969
720,Czechoslovakia (Československo),Hungary (Magyarország),4.0,1.0,Czechoslovakia (Československo),1969-01-01,PRELIMINARY-Europe,Marseille,1969
721,Czechoslovakia (Československo),Ireland (Éire),3.0,0.0,Czechoslovakia (Československo),1969-01-01,PRELIMINARY-Europe,Praha,1969
722,Denmark (Danmark),Hungary (Magyarország),3.0,2.0,Denmark (Danmark),1969-01-01,PRELIMINARY-Europe,København,1969
723,Denmark (Danmark),Ireland (Éire),2.0,0.0,Denmark (Danmark),1969-01-01,PRELIMINARY-Europe,København,1969
724,Ecuador,Chile,1.0,1.0,draw,1969-01-01,PRELIMINARY-S.America,Guayaquil,1969
725,Ecuador,Uruguay,0.0,2.0,Uruguay,1969-01-01,PRELIMINARY-S.America,Guayaquil,1969
726,El Salvador,Haiti (Haïti),0.0,3.0,Haiti (Haïti),1969-01-01,PRELIMINARY-N/C.America,San_Salvador,1969
727,El Salvador,Haiti (Haïti),1.0,0.0,El Salvador,1969-01-01,PRELIMINARY-N/C.America,Kingston,1969
728,El Salvador,Honduras,3.0,0.0,El Salvador,1969-01-01,PRELIMINARY-N/C.America,San_Salvador,1969
729,El Salvador,Honduras,3.0,2.0,El Salvador,1969-01-01,PRELIMINARY-N/C.America,México D.F,1969
730,Ethiopia (ኢትዮጵያ),Libya (ليبيا),5.0,1.0,Ethiopia (ኢትዮጵያ),1969-01-01,PRELIMINARY-Africa,Addis Ababa,1969
731,Ethiopia (ኢትዮጵያ),Sudan (السودان),1.0,1.0,draw,1969-01-01,PRELIMINARY-Africa,Addis Ababa,1969
732,FRG (BRD / Westdeutschland),Austria (Österreich),1.0,0.0,FRG (BRD / Westdeutschland),1969-01-01,PRELIMINARY-Europe,Nürnberg,1969
733,FRG (BRD / Westdeutschland),Cyprus (Κύπρος),12.0,0.0,FRG (BRD / Westdeutschland),1969-01-01,PRELIMINARY-Europe,Essen,1969
734,FRG (BRD / Westdeutschland),Scotland,3.0,2.0,FRG (BRD / Westdeutschland),1969-01-01,PRELIMINARY-Europe,Hamburg,1969
735,Finland (Suomi),Spain (España),2.0,0.0,Finland (Suomi),1969-01-01,PRELIMINARY-Europe,Helsinki,1969
736,Finland (Suomi),Yugoslavia (Југославија),1.0,5.0,Yugoslavia (Југославија),1969-01-01,PRELIMINARY-Europe,Helsinki,1969
737,France,Sweden (Sverige),3.0,0.0,France,1969-01-01,PRELIMINARY-Europe,Paris,1969
738,GDR (DDR / Ostdeutschland),Italy (Italia),2.0,2.0,draw,1969-01-01,PRELIMINARY-Europe,Ost-Berlin,1969
739,GDR (DDR / Ostdeutschland),Wales (Cymru),2.0,1.0,GDR (DDR / Ostdeutschland),1969-01-01,PRELIMINARY-Europe,Dresden,1969
740,Ghana,Nigeria,1.0,1.0,draw,1969-01-01,PRELIMINARY-Africa,Accra,1969
741,Greece (Ελλάδα),Romania (România),2.0,2.0,draw,1969-01-01,PRELIMINARY-Europe,Athína,1969
742,Greece (Ελλάδα),Switzerland (Schweiz / Suisse),4.0,1.0,Greece (Ελλάδα),1969-01-01,PRELIMINARY-Europe,Thessaloníkê,1969
743,Guatemala,Haiti (Haïti),1.0,1.0,draw,1969-01-01,PRELIMINARY-N/C.America,Guatemala,1969
744,Haiti (Haïti),El Salvador,1.0,2.0,El Salvador,1969-01-01,PRELIMINARY-N/C.America,Port-au-Prince,1969
745,Haiti (Haïti),USA,2.0,0.0,Haiti (Haïti),1969-01-01,PRELIMINARY-N/C.America,Port-au-Prince,1969
746,Honduras,El Salvador,1.0,0.0,Honduras,1969-01-01,PRELIMINARY-N/C.America,Tegucigalpa,1969
747,Hungary (Magyarország),Czechoslovakia (Československo),2.0,0.0,Hungary (Magyarország),1969-01-01,PRELIMINARY-Europe,Budapest,1969
748,Hungary (Magyarország),Denmark (Danmark),3.0,0.0,Hungary (Magyarország),1969-01-01,PRELIMINARY-Europe,Budapest,1969
749,Hungary (Magyarország),Ireland (Éire),4.0,0.0,Hungary (Magyarország),1969-01-01,PRELIMINARY-Europe,Budapest,1969
750,Ireland (Éire),Czechoslovakia (Československo),1.0,2.0,Czechoslovakia (Československo),1969-01-01,PRELIMINARY-Europe,Dublin,1969
751,Ireland (Éire),Denmark (Danmark),1.0,1.0,draw,1969-01-01,PRELIMINARY-Europe,Dublin,1969
752,Ireland (Éire),Hungary (Magyarország),1.0,2.0,Hungary (Magyarország),1969-01-01,PRELIMINARY-Europe,Dublin,1969
753,Israel (ישראל),Australia,1.0,0.0,Israel (ישראל),1969-01-01,PRELIMINARY-As./O.,Tel Aviv,1969
754,Israel (ישראל),New Zealand (Aotearoa),4.0,0.0,Israel (ישראל),1969-01-01,PRELIMINARY-As./O.,Tel Aviv,1969
755,Italy (Italia),GDR (DDR / Ostdeutschland),3.0,0.0,Italy (Italia),1969-01-01,PRELIMINARY-Europe,Napoli,1969
756,Italy (Italia),Wales (Cymru),4.0,1.0,Italy (Italia),1969-01-01,PRELIMINARY-Europe,Roma,1969
757,Japan (日本),Australia,1.0,3.0,Australia,1969-01-01,PRELIMINARY-As./O.,Seoul,1969
758,Japan (日本),South Korea (한국),0.0,2.0,South Korea (한국),1969-01-01,PRELIMINARY-As./O.,Seoul,1969
759,Libya (ليبيا),Ethiopia (ኢትዮጵያ),2.0,0.0,Libya (ليبيا),1969-01-01,PRELIMINARY-Africa,Tripoli,1969
760,Luxembourg (Lëtzebuerg),Bulgaria (България),1.0,3.0,Bulgaria (България),1969-01-01,PRELIMINARY-Europe,Luxembourg,1969
761,Luxembourg (Lëtzebuerg),Poland (Polska),1.0,5.0,Poland (Polska),1969-01-01,PRELIMINARY-Europe,Luxembourg,1969
762,Morocco (المغرب),Nigeria,2.0,1.0,Morocco (المغرب),1969-01-01,PRELIMINARY-Africa,Casablanca,1969
763,Morocco (المغرب),Senegal (Sénégal),2.0,0.0,Morocco (المغرب),1969-01-01,PRELIMINARY-Africa,Las Palmas,1969
764,Morocco (المغرب),Sudan (السودان),3.0,0.0,Morocco (المغرب),1969-01-01,PRELIMINARY-Africa,Casablanca,1969
765,Morocco (المغرب),Tunisia (تونس),0.0,0.0,draw,1969-01-01,PRELIMINARY-Africa,Casablanca,1969
766,Morocco (المغرب),Tunisia (تونس),2.0,2.0,draw,1969-01-01,PRELIMINARY-Africa,Marseille,1969
767,Netherlands (Nederland),Bulgaria (България),1.0,1.0,draw,1969-01-01,PRELIMINARY-Europe,Rotterdam,1969
768,Netherlands (Nederland),Luxembourg (Lëtzebuerg),4.0,0.0,Netherlands (Nederland),1969-01-01,PRELIMINARY-Europe,Rotterdam,1969
769,Netherlands (Nederland),Poland (Polska),1.0,0.0,Netherlands (Nederland),1969-01-01,PRELIMINARY-Europe,Rotterdam,1969
770,New Zealand (Aotearoa),Israel (ישראל),0.0,2.0,Israel (ישראל),1969-01-01,PRELIMINARY-As./O.,Tel Aviv,1969
771,Nigeria,Ghana,2.0,1.0,Nigeria,1969-01-01,PRELIMINARY-Africa,Ibadan,1969
772,Nigeria,Morocco (المغرب),2.0,0.0,Nigeria,1969-01-01,PRELIMINARY-Africa,Ibadan,1969
773,Nigeria,Sudan (السودان),2.0,2.0,draw,1969-01-01,PRELIMINARY-Africa,Ibadan,1969
774,Northern Ireland (Ulster),Soviet Union (СССР),0.0,0.0,draw,1969-01-01,PRELIMINARY-Europe,Belfast,1969
775,Norway (Norge),France,1.0,3.0,France,1969-01-01,PRELIMINARY-Europe,Oslo,1969
776,Norway (Norge),Sweden (Sverige),2.0,5.0,Sweden (Sverige),1969-01-01,PRELIMINARY-Europe,Oslo,1969
777,Paraguay,Brazil (Brasil),0.0,3.0,Brazil (Brasil),1969-01-01,PRELIMINARY-S.America,Asunción,1969
778,Paraguay,Colombia,2.0,1.0,Paraguay,1969-01-01,PRELIMINARY-S.America,Asunción,1969
779,Paraguay,Venezuela,1.0,0.0,Paraguay,1969-01-01,PRELIMINARY-S.America,Asunción,1969
780,Peru (Perú),Argentina,1.0,0.0,Peru (Perú),1969-01-01,PRELIMINARY-S.America,Lima,1969
781,Peru (Perú),Bolivia,3.0,0.0,Peru (Perú),1969-01-01,PRELIMINARY-S.America,Lima,1969
782,Poland (Polska),Bulgaria (България),3.0,0.0,Poland (Polska),1969-01-01,PRELIMINARY-Europe,Warszawa,1969
783,Poland (Polska),Luxembourg (Lëtzebuerg),8.0,1.0,Poland (Polska),1969-01-01,PRELIMINARY-Europe,Kraków,1969
784,Poland (Polska),Netherlands (Nederland),2.0,1.0,Poland (Polska),1969-01-01,PRELIMINARY-Europe,Chorzów,1969
785,Portugal,Greece (Ελλάδα),2.0,2.0,draw,1969-01-01,PRELIMINARY-Europe,Porto,1969
786,Portugal,Switzerland (Schweiz / Suisse),0.0,2.0,Switzerland (Schweiz / Suisse),1969-01-01,PRELIMINARY-Europe,Lisboa,1969
787,Rhodesia,Australia,1.0,1.0,draw,1969-01-01,PRELIMINARY-As./O.,Lourenço Marques,1969
788,Romania (România),Greece (Ελλάδα),1.0,1.0,draw,1969-01-01,PRELIMINARY-Europe,Bucureşti,1969
789,Romania (România),Portugal,1.0,0.0,Romania (România),1969-01-01,PRELIMINARY-Europe,Bucureşti,1969
790,Scotland,Cyprus (Κύπρος),8.0,0.0,Scotland,1969-01-01,PRELIMINARY-Europe,Glasgow,1969
791,Scotland,FRG (BRD / Westdeutschland),1.0,1.0,draw,1969-01-01,PRELIMINARY-Europe,Glasgow,1969
792,Senegal (Sénégal),Morocco (المغرب),2.0,1.0,Senegal (Sénégal),1969-01-01,PRELIMINARY-Africa,Dakar,1969
793,South Korea (한국),Australia,1.0,1.0,draw,1969-01-01,PRELIMINARY-As./O.,Seoul,1969
794,South Korea (한국),Japan (日本),2.0,2.0,draw,1969-01-01,PRELIMINARY-As./O.,Seoul,1969
795,Soviet Union (СССР),Northern Ireland (Ulster),2.0,0.0,Soviet Union (СССР),1969-01-01,PRELIMINARY-Europe,Moskva,1969
796,Soviet Union (СССР),Turkey (Türkiye),3.0,0.0,Soviet Union (СССР),1969-01-01,PRELIMINARY-Europe,Kiev,1969
797,Spain (España),Finland (Suomi),6.0,0.0,Spain (España),1969-01-01,PRELIMINARY-Europe,La_Línea,1969
798,Spain (España),Yugoslavia (Југославија),2.0,1.0,Spain (España),1969-01-01,PRELIMINARY-Europe,Barcelona,1969
799,Sudan (السودان),Ethiopia (ኢትዮጵያ),3.0,1.0,Sudan (السودان),1969-01-01,PRELIMINARY-Africa,Khartoum,1969
800,Sudan (السودان),Morocco (المغرب),0.0,0.0,draw,1969-01-01,PRELIMINARY-Africa,Khartoum,1969
801,Sudan (السودان),Nigeria,3.0,3.0,draw,1969-01-01,PRELIMINARY-Africa,Khartoum,1969
802,Sweden (Sverige),France,2.0,0.0,Sweden (Sverige),1969-01-01,PRELIMINARY-Europe,Stockholm,1969
803,Switzerland (Schweiz / Suisse),Portugal,1.0,1.0,draw,1969-01-01,PRELIMINARY-Europe,Bern,1969
804,Switzerland (Schweiz / Suisse),Romania (România),0.0,1.0,Romania (România),1969-01-01,PRELIMINARY-Europe,Lausanne,1969
805,Tunisia (تونس),Morocco (المغرب),0.0,0.0,draw,1969-01-01,PRELIMINARY-Africa,Tunis,1969
806,Turkey (Türkiye),Soviet Union (СССР),1.0,3.0,Soviet Union (СССР),1969-01-01,PRELIMINARY-Europe,İstanbul,1969
807,USA,Haiti (Haïti),0.0,1.0,Haiti (Haïti),1969-01-01,PRELIMINARY-N/C.America,San_Diego,1969
808,Uruguay,Chile,2.0,0.0,Uruguay,1969-01-01,PRELIMINARY-S.America,Montevideo,1969
809,Uruguay,Ecuador,1.0,0.0,Uruguay,1969-01-01,PRELIMINARY-S.America,Montevideo,1969
810,Venezuela,Brazil (Brasil),0.0,5.0,Brazil (Brasil),1969-01-01,PRELIMINARY-S.America,Caracas,1969
811,Venezuela,Colombia,1.0,1.0,draw,1969-01-01,PRELIMINARY-S.America,Caracas,1969
812,Venezuela,Paraguay,0.0,2.0,Paraguay,1969-01-01,PRELIMINARY-S.America,Caracas,1969
813,Wales (Cymru),GDR (DDR / Ostdeutschland),1.0,3.0,GDR (DDR / Ostdeutschland),1969-01-01,PRELIMINARY-Europe,Cardiff,1969
814,Yugoslavia (Југославија),Belgium (België),4.0,0.0,Yugoslavia (Југославија),1969-01-01,PRELIMINARY-Europe,Skopje,1969
815,FRG (BRD / Westdeutschland),Bulgaria (България),5.0,2.0,FRG (BRD / Westdeutschland),1970-01-01,GROUP_STAGE,León,1970
816,FRG (BRD / Westdeutschland),England,3.0,2.0,FRG (BRD / Westdeutschland),1970-01-01,1/4_FINAL,León,1970
817,FRG (BRD / Westdeutschland),Morocco (المغرب),2.0,1.0,FRG (BRD / Westdeutschland),1970-01-01,GROUP_STAGE,León,1970
818,FRG (BRD / Westdeutschland),Peru (Perú),3.0,1.0,FRG (BRD / Westdeutschland),1970-01-01,GROUP_STAGE,León,1970
819,FRG (BRD / Westdeutschland),Uruguay,1.0,0.0,FRG (BRD / Westdeutschland),1970-01-01,PLACES_3&4,México D.F,1970
820,Italy (Italia),FRG (BRD / Westdeutschland),4.0,3.0,Italy (Italia),1970-01-01,1/2_FINAL,México D.F,1970
821,Italy (Italia),Uruguay,0.0,0.0,draw,1970-01-01,GROUP_STAGE,Puebla,1970
822,Soviet Union (СССР),Mexico (México),0.0,0.0,draw,1970-01-01,GROUP_STAGE,México D.F,1970
823,England,Romania (România),1.0,0.0,England,1970-06-02,GROUP_STAGE,Guadalajara,1970
824,Peru (Perú),Bulgaria (България),3.0,2.0,Peru (Perú),1970-06-02,GROUP_STAGE,León,1970
825,Uruguay,Israel (ישראל),2.0,0.0,Uruguay,1970-06-02,GROUP_STAGE,Puebla,1970
826,Belgium (België),El Salvador,3.0,0.0,Belgium (België),1970-06-03,GROUP_STAGE,México D.F,1970
827,Brazil (Brasil),Czechoslovakia (Československo),4.0,1.0,Brazil (Brasil),1970-06-03,GROUP_STAGE,Guadalajara,1970
828,Italy (Italia),Sweden (Sverige),1.0,0.0,Italy (Italia),1970-06-03,GROUP_STAGE,Toluca,1970
829,Peru (Perú),Morocco (المغرب),3.0,0.0,Peru (Perú),1970-06-06,GROUP_STAGE,León,1970
830,Romania (România),Czechoslovakia (Československo),2.0,1.0,Romania (România),1970-06-06,GROUP_STAGE,Guadalajara,1970
831,Soviet Union (СССР),Belgium (België),4.0,1.0,Soviet Union (СССР),1970-06-06,GROUP_STAGE,México D.F,1970
832,Brazil (Brasil),England,1.0,0.0,Brazil (Brasil),1970-06-07,GROUP_STAGE,Guadalajara,1970
833,Mexico (México),El Salvador,4.0,0.0,Mexico (México),1970-06-07,GROUP_STAGE,México D.F,1970
834,Sweden (Sverige),Israel (ישראל),1.0,1.0,draw,1970-06-07,GROUP_STAGE,Toluca,1970
835,Brazil (Brasil),Romania (România),3.0,2.0,Brazil (Brasil),1970-06-10,GROUP_STAGE,Guadalajara,1970
836,Soviet Union (СССР),El Salvador,2.0,0.0,Soviet Union (СССР),1970-06-10,GROUP_STAGE,México D.F,1970
837,Sweden (Sverige),Uruguay,1.0,0.0,Sweden (Sverige),1970-06-10,GROUP_STAGE,Puebla,1970
838,Bulgaria (България),Morocco (المغرب),1.0,1.0,draw,1970-06-11,GROUP_STAGE,León,1970
839,England,Czechoslovakia (Československo),1.0,0.0,England,1970-06-11,GROUP_STAGE,Guadalajara,1970
840,Italy (Italia),Israel (ישראל),0.0,0.0,draw,1970-06-11,GROUP_STAGE,Toluca,1970
841,Mexico (México),Belgium (België),1.0,0.0,Mexico (México),1970-06-11,GROUP_STAGE,México D.F,1970
842,Brazil (Brasil),Peru (Perú),4.0,2.0,Brazil (Brasil),1970-06-14,1/4_FINAL,Guadalajara,1970
843,Italy (Italia),Mexico (México),4.0,1.0,Italy (Italia),1970-06-14,1/4_FINAL,Toluca,1970
844,Uruguay,Soviet Union (СССР),1.0,0.0,Uruguay,1970-06-14,1/4_FINAL,México D.F,1970
845,Brazil (Brasil),Uruguay,3.0,1.0,Brazil (Brasil),1970-06-17,1/2_FINAL,Guadalajara,1970
846,Brazil (Brasil),Italy (Italia),4.0,1.0,Brazil (Brasil),1970-06-21,_FINAL,México D.F,1970
847,Malta,Hungary (Magyarország),0.0,2.0,Hungary (Magyarország),1971-01-01,PRELIMINARY-Europe,Valletta,1971
848,Algeria (الجزائر),Guinea (Guinée),1.0,0.0,Algeria (الجزائر),1972-01-01,PRELIMINARY-Africa,Algiers,1972
849,Antigua,Dutch Guyana (Nederlands Guyana),1.0,3.0,Dutch Guyana (Nederlands Guyana),1972-01-01,PRELIMINARY-N/C.America,St._Johns,1972
850,Antigua,Trinidad and Tobago,1.0,2.0,Trinidad and Tobago,1972-01-01,PRELIMINARY-N/C.America,St._Johns,1972
851,Austria (Österreich),Hungary (Magyarország),2.0,2.0,draw,1972-01-01,PRELIMINARY-Europe,Wien,1972
852,Austria (Österreich),Malta,4.0,0.0,Austria (Österreich),1972-01-01,PRELIMINARY-Europe,Wien,1972
853,Austria (Österreich),Sweden (Sverige),2.0,0.0,Austria (Österreich),1972-01-01,PRELIMINARY-Europe,Wien,1972
854,Belgium (België),Iceland (Ísland),4.0,0.0,Belgium (België),1972-01-01,PRELIMINARY-Europe,Liège,1972
855,Belgium (België),Netherlands (Nederland),0.0,0.0,draw,1972-01-01,PRELIMINARY-Europe,Antwerpen,1972
856,Bulgaria (България),Northern Ireland (Ulster),3.0,0.0,Bulgaria (България),1972-01-01,PRELIMINARY-Europe,Sofija,1972
857,Canada,Mexico (México),0.0,1.0,Mexico (México),1972-01-01,PRELIMINARY-N/C.America,Toronto,1972
858,Canada,USA,3.0,2.0,Canada,1972-01-01,PRELIMINARY-N/C.America,St._Johns,1972
859,Congo,Nigeria,1.0,1.0,draw,1972-01-01,PRELIMINARY-Africa,Brazzaville,1972
860,Costa Rica,Honduras,3.0,3.0,draw,1972-01-01,PRELIMINARY-N/C.America,San_José,1972
861,Cyprus (Κύπρος),Bulgaria (България),0.0,4.0,Bulgaria (България),1972-01-01,PRELIMINARY-Europe,Lemesós,1972
862,Cyprus (Κύπρος),Portugal,0.0,1.0,Portugal,1972-01-01,PRELIMINARY-Europe,Levkosía,1972
863,Dahomey,Ghana,0.0,5.0,Ghana,1972-01-01,PRELIMINARY-Africa,Cotonou,1972
864,Denmark (Danmark),Scotland,1.0,4.0,Scotland,1972-01-01,PRELIMINARY-Europe,København,1972
865,Dutch Guyana (Nederlands Guyana),Antigua,6.0,0.0,Dutch Guyana (Nederlands Guyana),1972-01-01,PRELIMINARY-N/C.America,St._Johns,1972
866,Dutch Guyana (Nederlands Guyana),Trinidad and Tobago,1.0,1.0,draw,1972-01-01,PRELIMINARY-N/C.America,San_Fernando,1972
867,Egypt (مصر),Tunisia (تونس),2.0,1.0,Egypt (مصر),1972-01-01,PRELIMINARY-Africa,Cairo,1972
868,El Salvador,Guatemala,0.0,1.0,Guatemala,1972-01-01,PRELIMINARY-N/C.America,San_Salvador,1972
869,Ethiopia (ኢትዮጵያ),Tanzania,0.0,0.0,draw,1972-01-01,PRELIMINARY-Africa,Addis Ababa,1972
870,Ethiopia (ኢትዮጵያ),Tanzania,3.0,0.0,Ethiopia (ኢትዮጵያ),1972-01-01,PRELIMINARY-Africa,Addis Ababa,1972
871,Finland (Suomi),Albania (Shqipëri),1.0,0.0,Finland (Suomi),1972-01-01,PRELIMINARY-Europe,Helsinki,1972
872,Finland (Suomi),Romania (România),1.0,1.0,draw,1972-01-01,PRELIMINARY-Europe,Helsinki,1972
873,France,Soviet Union (СССР),1.0,0.0,France,1972-01-01,PRELIMINARY-Europe,Paris,1972
874,GDR (DDR / Ostdeutschland),Finland (Suomi),5.0,0.0,GDR (DDR / Ostdeutschland),1972-01-01,PRELIMINARY-Europe,Dresden,1972
875,Ghana,Dahomey,5.0,1.0,Ghana,1972-01-01,PRELIMINARY-Africa,Kumasi,1972
876,Guatemala,El Salvador,1.0,0.0,Guatemala,1972-01-01,PRELIMINARY-N/C.America,Guatemala,1972
877,Guinea (Guinée),Algeria (الجزائر),5.0,1.0,Guinea (Guinée),1972-01-01,PRELIMINARY-Africa,Conakry,1972
878,Haiti (Haïti),Puerto Rico,7.0,0.0,Haiti (Haïti),1972-01-01,PRELIMINARY-N/C.America,Port-au-Prince,1972
879,Honduras,Costa Rica,2.0,1.0,Honduras,1972-01-01,PRELIMINARY-N/C.America,Tegucigalpa,1972
880,Hungary (Magyarország),Malta,3.0,0.0,Hungary (Magyarország),1972-01-01,PRELIMINARY-Europe,Budapest,1972
881,Iceland (Ísland),Belgium (België),0.0,4.0,Belgium (België),1972-01-01,PRELIMINARY-Europe,Brugge,1972
