id_match,home_team,away_team,home_result,away_result,result,date,round,city,edition,edition_year,is_placeholder_date,home_team_id,away_team_id
2048,Australia,Israel,2.0,1.0,Australia,1985-01-01,PRELIMINARY-N/C.America,St._Johns,1990-ITALY,1990,True,15,120
2049,Bolivia,Uruguay,0.0,0.0,draw,1985-01-01,PRELIMINARY-N/C.America,San_Jose,1990-ITALY,1990,True,29,238
2050,Brazil,Chile,2.0,2.0,draw,1985-01-01,PRELIMINARY-N/C.America,San_Jose,1990-ITALY,1990,True,33,48
2051,Brazil,Venezuela,1.0,1.0,draw,1985-01-01,PRELIMINARY-N/C.America,San_Jose,1990-ITALY,1990,True,33,241
2052,Bulgaria,Denmark,1.0,1.0,draw,1985-01-01,PRELIMINARY-N/C.America,Alajuela,1990-ITALY,1990,True,36,66
2053,China,Saudi Arabia,1.0,2.0,Saudi Arabia,1985-01-01,PRELIMINARY-N/C.America,San_Salvador,1990-ITALY,1990,True,49,194
2054,China,South Korea,3.0,0.0,China,1985-01-01,PRELIMINARY-N/C.America,San_Salvador,1990-ITALY,1990,True,49,207
2055,Egypt,Algeria,1.0,1.0,draw,1985-01-01,PRELIMINARY-N/C.America,Guatemala,1990-ITALY,1990,True,77,5
2056,Egypt,Kenya,4.0,0.0,Egypt,1985-01-01,PRELIMINARY-N/C.America,Guatemala,1990-ITALY,1990,True,77,127
2057,Egypt,Malawi,0.0,2.0,Malawi,1985-01-01,PRELIMINARY-N/C.America,Port-au-Prince,1990-ITALY,1990,True,77,144
2058,El Salvador,Costa Rica,0.0,1.0,Costa Rica,1985-01-01,PRELIMINARY-N/C.America,Port-au-Prince,1990-ITALY,1990,True,78,54
2059,El Salvador,Trinidad and Tobago,0.0,1.0,Trinidad and Tobago,1985-01-01,PRELIMINARY-N/C.America,Tegucigalpa,1990-ITALY,1990,True,78,225
2060,El Salvador,United States,3.0,1.0,El Salvador,1985-01-01,PRELIMINARY-N/C.America,Tegucigalpa,1990-ITALY,1990,True,78,236
2061,England,Albania,0.0,0.0,draw,1985-01-01,PRELIMINARY-N/C.America,Tegucigalpa,1990-ITALY,1990,True,79,4
2062,England,Poland,2.0,1.0,England,1985-01-01,PRELIMINARY-N/C.America,Tegucigalpa,1990-ITALY,1990,True,79,179
2063,Portugal,Switzerland,0.0,3.0,Switzerland,1985-01-01,PRELIMINARY-N/C.America,San_Salvador,1990-ITALY,1990,True,180,216
2064,Qatar,China,1.0,1.0,draw,1985-01-01,PRELIMINARY-N/C.America,Tegucigalpa,1990-ITALY,1990,True,182,49
2065,Singapore,Nepal,0.0,3.0,Nepal,1985-01-01,PRELIMINARY-N/C.America,San_Jose,1990-ITALY,1990,True,201,160
2066,Singapore,Nepal,1.0,2.0,Nepal,1985-01-01,PRELIMINARY-N/C.America,St._Louis,1990-ITALY,1990,True,201,160
2067,South Korea,Qatar,0.0,1.0,Qatar,1985-01-01,PRELIMINARY-N/C.America,Los Angeles,1990-ITALY,1990,True,207,182
2068,South Korea,Singapore,1.0,0.0,South Korea,1985-01-01,PRELIMINARY-N/C.America,Los Angeles,1990-ITALY,1990,True,207,201
2069,Iceland,Austria,1.0,2.0,Austria,1985-01-01,PRELIMINARY-O./As,Tel Aviv,1990-ITALY,1990,True,113,16
2070,Iceland,GDR,3.0,0.0,Iceland,1985-01-01,PRELIMINARY-O./As,Tel Aviv,1990-ITALY,1990,True,113,93
2071,Iceland,Turkey,6.0,0.0,Iceland,1985-01-01,PRELIMINARY-O./As,Tel Aviv,1990-ITALY,1990,True,113,227
2072,Libya,Algeria,0.0,0.0,draw,1985-01-01,PRELIMINARY-O./As,Auckland,1990-ITALY,1990,True,137,5
2073,Luxembourg,Belgium,3.0,1.0,Luxembourg,1985-01-01,PRELIMINARY-O./As,Auckland,1990-ITALY,1990,True,140,25
2074,Luxembourg,Portugal,5.0,1.0,Luxembourg,1985-01-01,PRELIMINARY-O./As,Auckland,1990-ITALY,1990,True,140,180
2075,Poland,Albania,1.0,1.0,draw,1985-01-01,PRELIMINARY-O./As,Melbourne,1990-ITALY,1990,True,179,4
2076,Portugal,Luxembourg,2.0,0.0,Portugal,1985-01-01,PRELIMINARY-O./As,Sydney,1990-ITALY,1990,True,180,140
2077,Romania,Greece,7.0,0.0,Romania,1985-01-01,PRELIMINARY-O./As,Adelaide,1990-ITALY,1990,True,184,99
2078,Saudi Arabia,Syria,0.0,8.0,Syria,1985-01-01,PRELIMINARY-O./As,Sydney,1990-ITALY,1990,True,194,217
2079,Saudi Arabia,United Arab Emirates,0.0,5.0,United Arab Emirates,1985-01-01,PRELIMINARY-O./As,Tel Aviv,1990-ITALY,1990,True,194,235
2080,Scotland,Cyprus,0.0,5.0,Cyprus,1985-01-01,PRELIMINARY-O./As,Christchurch,1990-ITALY,1990,True,195,58
2081,Australia,New Zealand,6.0,2.0,Australia,1985-01-01,PRELIMINARY-S.America,Santiago,1990-ITALY,1990,True,15,163
2082,Austria,GDR,2.0,2.0,draw,1985-01-01,PRELIMINARY-S.America,Santiago,1990-ITALY,1990,True,16,93
2083,Austria,Iceland,4.0,2.0,Austria,1985-01-01,PRELIMINARY-S.America,Santiago,1990-ITALY,1990,True,16,113
2084,Austria,USSR,2.0,0.0,Austria,1985-01-01,PRELIMINARY-S.America,Santiago,1990-ITALY,1990,True,16,232
2085,Belgium,Czechoslovakia,1.0,3.0,Czechoslovakia,1985-01-01,PRELIMINARY-S.America,Bogota,1990-ITALY,1990,True,25,60
2086,Belgium,Luxembourg,2.0,1.0,Belgium,1985-01-01,PRELIMINARY-S.America,Cali,1990-ITALY,1990,True,25,140
2087,Belgium,Portugal,1.0,0.0,Belgium,1985-01-01,PRELIMINARY-S.America,Bogota,1990-ITALY,1990,True,25,180
2088,Bolivia,Peru,2.0,0.0,Bolivia,1985-01-01,PRELIMINARY-S.America,Bogota,1990-ITALY,1990,True,29,177
2089,Chile,Brazil,1.0,1.0,draw,1985-01-01,PRELIMINARY-S.America,Quito,1990-ITALY,1990,True,48,33
2090,Chile,Venezuela,0.0,2.0,Venezuela,1985-01-01,PRELIMINARY-S.America,Quito,1990-ITALY,1990,True,48,241
2091,Malta,Spain,3.0,0.0,Malta,1985-01-01,PRELIMINARY-S.America,Asuncion,1990-ITALY,1990,True,148,210
2092,Morocco,Tunisia,0.0,2.0,Tunisia,1985-01-01,PRELIMINARY-S.America,Asuncion,1990-ITALY,1990,True,156,226
2093,Morocco,Zaire,3.0,0.0,Morocco,1985-01-01,PRELIMINARY-S.America,Asuncion,1990-ITALY,1990,True,156,249
2094,Morocco,Zambia,3.0,0.0,Morocco,1985-01-01,PRELIMINARY-S.America,Asuncion,1990-ITALY,1990,True,156,250
2095,Netherlands,FRG,1.0,0.0,Netherlands,1985-01-01,PRELIMINARY-S.America,Lima,1990-ITALY,1990,True,161,86
2096,Netherlands,Finland,0.0,1.0,Finland,1985-01-01,PRELIMINARY-S.America,Lima,1990-ITALY,1990,True,161,89
2097,New Zealand,Australia,0.0,0.0,draw,1985-01-01,PRELIMINARY-S.America,Lima,1990-ITALY,1990,True,163,15
2098,New Zealand,Israel,4.0,1.0,New Zealand,1985-01-01,PRELIMINARY-S.America,Lima,1990-ITALY,1990,True,163,120
2099,Northern Ireland,Malta,1.0,0.0,Northern Ireland,1985-01-01,PRELIMINARY-S.America,Buenos Aires,1990-ITALY,1990,True,169,148
2100,Norway,Scotland,2.0,2.0,draw,1985-01-01,PRELIMINARY-S.America,Buenos Aires,1990-ITALY,1990,True,170,195
2101,Panama,Costa Rica,3.0,0.0,Panama,1985-01-01,PRELIMINARY-S.America,Buenos Aires,1990-ITALY,1990,True,174,54
2102,Spain,Hungary,2.0,1.0,Spain,1985-01-01,PRELIMINARY-S.America,Montevideo,1990-ITALY,1990,True,210,112
2103,Spain,Malta,2.0,3.0,Malta,1985-01-01,PRELIMINARY-S.America,San_Cristobal,1990-ITALY,1990,True,210,148
2104,Sweden,Albania,2.0,2.0,draw,1985-01-01,PRELIMINARY-S.America,San_Cristobal,1990-ITALY,1990,True,215,4
2105,Sweden,England,0.0,1.0,England,1985-01-01,PRELIMINARY-S.America,San_Cristobal,1990-ITALY,1990,True,215,79
2106,Turkey,Iceland,0.0,2.0,Iceland,1985-01-01,PRELIMINARY-S.America,Sta. Cruz de la Sierra,1990-ITALY,1990,True,227,113
2107,USSR,Turkey,2.0,1.0,USSR,1985-01-01,PRELIMINARY-S.America,Montevideo,1990-ITALY,1990,True,232,227
2108,Uganda,Malawi,1.0,1.0,draw,1985-01-01,PRELIMINARY-S.America,Sao_Paulo,1990-ITALY,1990,True,233,144
2109,United States,Jamaica,1.0,1.0,draw,1985-01-01,PRELIMINARY-S.America,Sta. Cruz de la Sierra,1990-ITALY,1990,True,236,123
2110,Wales,Finland,1.0,1.0,draw,1985-01-01,PRELIMINARY-S.America,Rio de Janeiro,1990-ITALY,1990,True,245,89
2111,Ireland,Egypt,0.0,2.0,Egypt,1986-01-01,1/2_FINAL,Guadalajara,1990-ITALY,1990,True,118,77
2112,South Korea,Spain,0.0,0.0,draw,1986-01-01,1/4_FINAL,Monterrey,1990-ITALY,1990,True,207,210
2113,FRG,Yugoslavia,0.0,1.0,Yugoslavia,1986-01-01,1/8_FINAL,Monterrey,1990-ITALY,1990,True,86,248
2114,Thailand,China,3.0,1.0,Thailand,1986-01-01,Group,Mexico D.F,1990-ITALY,1990,True,222,49
2115,Trinidad and Tobago,Costa Rica,1.0,1.0,draw,1986-01-01,Group,Mexico D.F,1990-ITALY,1990,True,225,54
2116,Trinidad and Tobago,El Salvador,2.0,3.0,El Salvador,1986-01-01,Group,Puebla,1990-ITALY,1990,True,225,78
2117,Venezuela,Brazil,1.0,1.0,draw,1986-01-01,Group,Queretaro,1990-ITALY,1990,True,241,33
2118,Wales,FRG,2.0,1.0,Wales,1986-01-01,Group,Queretaro,1990-ITALY,1990,True,245,86
2119,Yugoslavia,Norway,2.0,0.0,Yugoslavia,1986-01-01,Group,Queretaro,1990-ITALY,1990,True,248,170
2120,Ireland,Romania,3.0,2.0,Ireland,1986-01-01,_FINAL,Mexico D.F,1990-ITALY,1990,True,118,184
2121,FRG,Czechoslovakia,0.0,0.0,draw,1988-01-01,PRELIMINARY-Africa,Luanda,1990-ITALY,1990,True,86,60
2122,Italy,Ireland,1.0,2.0,Ireland,1988-01-01,PRELIMINARY-Europe,Tirane,1990-ITALY,1990,True,121,118
2123,FRG,England,0.0,1.0,England,1988-01-01,PRELIMINARY-N/C.America,St._Johns,1990-ITALY,1990,True,86,79
2124,FRG,Argentina,5.0,1.0,FRG,1988-01-01,PRELIMINARY-O./As,Newcastle,1990-ITALY,1990,True,86,12
2125,Argentina,Cameroon,0.0,1.0,Cameroon,1990-06-08,Group,Milano,1990-ITALY,1990,False,12,42
2126,Italy,Austria,1.0,0.0,Italy,1990-06-09,Group,Roma,1990-ITALY,1990,False,121,16
2127,USSR,Romania,0.0,2.0,Romania,1990-06-09,Group,Bari,1990-ITALY,1990,False,232,184
2128,United Arab Emirates,Colombia,0.0,2.0,Colombia,1990-06-09,Group,Bologna,1990-ITALY,1990,False,235,50
2129,Brazil,Sweden,2.0,1.0,Brazil,1990-06-10,Group,Torino,1990-ITALY,1990,False,33,215
2130,Costa Rica,Scotland,1.0,0.0,Costa Rica,1990-06-11,Group,Genova,1990-ITALY,1990,False,54,195
2131,Netherlands,Egypt,1.0,1.0,draw,1990-06-12,Group,Palermo,1990-ITALY,1990,False,161,77
2132,Argentina,USSR,2.0,0.0,Argentina,1990-06-13,Group,Napoli,1990-ITALY,1990,False,12,232
2133,Uruguay,Spain,0.0,0.0,draw,1990-06-13,Group,Udine,1990-ITALY,1990,False,238,210
2134,Cameroon,Romania,2.0,1.0,Cameroon,1990-06-14,Group,Bari,1990-ITALY,1990,False,42,184
2135,Yugoslavia,Colombia,1.0,0.0,Yugoslavia,1990-06-14,Group,Bologna,1990-ITALY,1990,False,248,50
2136,Austria,Czechoslovakia,0.0,1.0,Czechoslovakia,1990-06-15,Group,Firenze,1990-ITALY,1990,False,16,60
2137,Brazil,Costa Rica,1.0,0.0,Brazil,1990-06-16,Group,Torino,1990-ITALY,1990,False,33,54
2138,England,Netherlands,0.0,0.0,draw,1990-06-16,Group,Cagliari,1990-ITALY,1990,False,79,161
2139,Sweden,Scotland,1.0,2.0,Scotland,1990-06-16,Group,Genova,1990-ITALY,1990,False,215,195
2140,Belgium,Uruguay,3.0,1.0,Belgium,1990-06-17,Group,Verona,1990-ITALY,1990,False,25,238
2141,Argentina,Romania,1.0,1.0,draw,1990-06-18,Group,Napoli,1990-ITALY,1990,False,12,184
2142,Cameroon,USSR,0.0,4.0,USSR,1990-06-18,Group,Bari,1990-ITALY,1990,False,42,232
2143,Italy,Czechoslovakia,2.0,0.0,Italy,1990-06-19,Group,Roma,1990-ITALY,1990,False,121,60
2144,Yugoslavia,United Arab Emirates,4.0,1.0,Yugoslavia,1990-06-19,Group,Bologna,1990-ITALY,1990,False,248,235
2145,Brazil,Scotland,1.0,0.0,Brazil,1990-06-20,Group,Torino,1990-ITALY,1990,False,33,195
2146,Sweden,Costa Rica,1.0,2.0,Costa Rica,1990-06-20,Group,Genova,1990-ITALY,1990,False,215,54
2147,Belgium,Spain,1.0,2.0,Spain,1990-06-21,Group,Verona,1990-ITALY,1990,False,25,210
2148,England,Egypt,1.0,0.0,England,1990-06-21,Group,Cagliari,1990-ITALY,1990,False,79,77
2149,Cameroon,Colombia,2.0,1.0,Cameroon,1990-06-23,1/8_FINAL,Napoli,1990-ITALY,1990,False,42,50
2150,Czechoslovakia,Costa Rica,4.0,1.0,Czechoslovakia,1990-06-23,1/8_FINAL,Bari,1990-ITALY,1990,False,60,54
2151,Brazil,Argentina,0.0,1.0,Argentina,1990-06-24,1/8_FINAL,Torino,1990-ITALY,1990,False,33,12
2152,Italy,Uruguay,2.0,0.0,Italy,1990-06-25,1/8_FINAL,Roma,1990-ITALY,1990,False,121,238
2153,England,Belgium,1.0,0.0,England,1990-06-26,1/8_FINAL,Bologna,1990-ITALY,1990,False,79,25
2154,Spain,Yugoslavia,1.0,2.0,Yugoslavia,1990-06-26,1/8_FINAL,Verona,1990-ITALY,1990,False,210,248
2155,Yugoslavia,Argentina,0.0,0.0,draw,1990-06-30,1/4_FINAL,Firenze,1990-ITALY,1990,False,248,12
2156,England,Cameroon,3.0,2.0,England,1990-07-01,1/4_FINAL,Napoli,1990-ITALY,1990,False,79,42
2157,Italy,Argentina,1.0,1.0,draw,1990-07-03,1/2_FINAL,Napoli,1990-ITALY,1990,False,121,12
2158,Italy,England,2.0,1.0,Italy,1990-07-07,PLACES_3&4,Bari,1990-ITALY,1990,False,121,79
2159,Antigua and Barbuda,Bermuda,2.0,0.0,Antigua and Barbuda,1988-01-01,PRELIMINARY-Africa,Ouagadougou,1994-USA,1994,True,11,28
2160,Burundi,Ghana,0.0,0.0,draw,1988-01-01,PRELIMINARY-Africa,Accra,1994-USA,1994,True,38,98
2161,Canada,Jamaica,3.0,0.0,Canada,1988-01-01,PRELIMINARY-Africa,Conakry,1994-USA,1994,True,43,123
2162,Cyprus,Wales,2.0,0.0,Cyprus,1988-01-01,PRELIMINARY-Africa,Monrovia,1994-USA,1994,True,58,245
2163,Czechoslovakia,Belgium,3.0,0.0,Czechoslovakia,1988-01-01,PRELIMINARY-Africa,Tripoli,1994-USA,1994,True,60,25
2164,Dominican Republic,Puerto Rico,3.0,1.0,Dominican Republic,1988-01-01,PRELIMINARY-Africa,Lilongwe,1994-USA,1994,True,69,181
2165,Finland,Bulgaria,1.0,2.0,Bulgaria,1988-01-01,PRELIMINARY-Africa,Khartoum,1994-USA,1994,True,89,36
2166,Gabon,Mozambique,5.0,0.0,Gabon,1988-01-01,PRELIMINARY-Africa,Tunis,1994-USA,1994,True,94,157
2167,Greece,Iceland,1.0,0.0,Greece,1988-01-01,PRELIMINARY-Africa,Kampala,1994-USA,1994,True,99,113
2168,Albania,Latvia,3.0,2.0,Albania,1988-01-01,PRELIMINARY-Europe,Wien,1994-USA,1994,True,4,133
2169,Albania,Lithuania,1.0,0.0,Albania,1988-01-01,PRELIMINARY-Europe,Bruxelles,1994-USA,1994,True,4,139
2170,Algeria,Burundi,1.0,3.0,Burundi,1988-01-01,PRELIMINARY-Europe,Sofija,1994-USA,1994,True,5,38
2171,Austria,Israel,1.0,1.0,draw,1988-01-01,PRELIMINARY-Europe,Levkosia,1994-USA,1994,True,16,120
2172,Barbados,Trinidad and Tobago,0.0,3.0,Trinidad and Tobago,1988-01-01,PRELIMINARY-Europe,Lemesos,1994-USA,1994,True,23,225
2173,Belgium,Cyprus,0.0,0.0,draw,1988-01-01,PRELIMINARY-Europe,Bratislava,1994-USA,1994,True,25,58
2174,Belgium,Romania,1.0,1.0,draw,1988-01-01,PRELIMINARY-Europe,København,1994-USA,1994,True,25,184
2175,Bermuda,Canada,0.0,0.0,draw,1988-01-01,PRELIMINARY-Europe,London,1994-USA,1994,True,28,43
2176,Bermuda,El Salvador,0.0,0.0,draw,1988-01-01,PRELIMINARY-Europe,Munchen,1994-USA,1994,True,28,78
2177,Bermuda,Jamaica,0.0,4.0,Jamaica,1988-01-01,PRELIMINARY-Europe,Helsinki,1994-USA,1994,True,28,123
2178,Botswana,Niger,1.0,0.0,Botswana,1988-01-01,PRELIMINARY-Europe,Paris,1994-USA,1994,True,32,165
2179,Bulgaria,France,2.0,0.0,Bulgaria,1988-01-01,PRELIMINARY-Europe,Ost-Berlin,1994-USA,1994,True,36,90
2180,Cameroon,Swaziland,1.0,1.0,draw,1988-01-01,PRELIMINARY-Europe,Athina,1994-USA,1994,True,42,214
2181,Costa Rica,Mexico,1.0,0.0,Costa Rica,1988-01-01,PRELIMINARY-Europe,Budapest,1994-USA,1994,True,54,151
2182,Costa Rica,Panama,1.0,1.0,draw,1988-01-01,PRELIMINARY-Europe,Reykjavik,1994-USA,1994,True,54,174
2183,Czechoslovakia,Faroe Islands,0.0,2.0,Faroe Islands,1988-01-01,PRELIMINARY-Europe,Esch-sur-Alzette,1994-USA,1994,True,60,87
2184,Denmark,Ireland,1.0,4.0,Ireland,1988-01-01,PRELIMINARY-Europe,Luxembourg,1994-USA,1994,True,66,118
2185,Dutch Antilles,Antigua and Barbuda,2.0,2.0,draw,1988-01-01,PRELIMINARY-Europe,Valletta,1994-USA,1994,True,70,11
2186,Egypt,Angola,1.0,0.0,Egypt,1988-01-01,PRELIMINARY-Europe,Amsterdam,1994-USA,1994,True,77,8
2187,El Salvador,Canada,0.0,0.0,draw,1988-01-01,PRELIMINARY-Europe,Belfast,1994-USA,1994,True,78,43
2188,El Salvador,Jamaica,3.0,0.0,El Salvador,1988-01-01,PRELIMINARY-Europe,Belfast,1994-USA,1994,True,78,123
2189,El Salvador,Nicaragua,1.0,2.0,Nicaragua,1988-01-01,PRELIMINARY-Europe,Oslo,1994-USA,1994,True,78,164
2190,England,Turkey,1.0,0.0,England,1988-01-01,PRELIMINARY-Europe,Chorzow,1994-USA,1994,True,79,227
2191,Estonia,Switzerland,1.0,0.0,Estonia,1988-01-01,PRELIMINARY-Europe,Porto,1994-USA,1994,True,82,216
2192,Ethiopia,Tunisia,3.0,0.0,Ethiopia,1988-01-01,PRELIMINARY-Europe,Bucuresti,1994-USA,1994,True,83,226
2193,Faroe Islands,Belgium,1.0,1.0,draw,1988-01-01,PRELIMINARY-Europe,Glasgow,1994-USA,1994,True,87,25
2194,Faroe Islands,Cyprus,2.0,0.0,Faroe Islands,1988-01-01,PRELIMINARY-Europe,Kiev,1994-USA,1994,True,87,58
2195,Fiji,New Zealand,2.0,0.0,Fiji,1988-01-01,PRELIMINARY-Europe,Sevilla,1994-USA,1994,True,88,163
2196,Fiji,Vanuatu,4.0,0.0,Fiji,1988-01-01,PRELIMINARY-Europe,Sevilla,1994-USA,1994,True,88,240
2197,Gabon,Senegal,3.0,1.0,Gabon,1988-01-01,PRELIMINARY-Europe,Istanbul,1994-USA,1994,True,94,196
2198,Ghana,Algeria,1.0,1.0,draw,1988-01-01,PRELIMINARY-Europe,Istanbul,1994-USA,1994,True,98,5
2199,Guatemala,Honduras,2.0,2.0,draw,1988-01-01,PRELIMINARY-Europe,Swansea,1994-USA,1994,True,102,110
2200,Guinea,Kenya,4.0,0.0,Guinea,1988-01-01,PRELIMINARY-Europe,Beograd,1994-USA,1994,True,104,127
2201,Guyana,Surinam,3.0,2.0,Guyana,1988-01-01,PRELIMINARY-Europe,Beograd,1994-USA,1994,True,106,213
2202,Antigua and Barbuda,Dutch Antilles,3.0,2.0,Antigua and Barbuda,1988-01-01,PRELIMINARY-N/C.America,Burnaby,1994-USA,1994,True,11,70
2203,Australia,Solomon Islands,1.0,1.0,draw,1988-01-01,PRELIMINARY-N/C.America,Alajuela,1994-USA,1994,True,15,204
2204,Australia,Tahiti,0.0,1.0,Tahiti,1988-01-01,PRELIMINARY-N/C.America,La_Habana,1994-USA,1994,True,15,218
2205,Belgium,Wales,3.0,1.0,Belgium,1988-01-01,PRELIMINARY-N/C.America,Willemstad,1994-USA,1994,True,25,245
2206,Benin,Morocco,0.0,1.0,Morocco,1988-01-01,PRELIMINARY-N/C.America,Willemstad,1994-USA,1994,True,27,156
2207,Bermuda,Antigua and Barbuda,5.0,0.0,Bermuda,1988-01-01,PRELIMINARY-N/C.America,San_Salvador,1994-USA,1994,True,28,11
2208,Canada,Bermuda,1.0,0.0,Canada,1988-01-01,PRELIMINARY-N/C.America,Guatemala,1994-USA,1994,True,43,28
2209,Canada,El Salvador,1.0,1.0,draw,1988-01-01,PRELIMINARY-N/C.America,San_Marcos,1994-USA,1994,True,43,78
2210,Congo,Nigeria,0.0,4.0,Nigeria,1988-01-01,PRELIMINARY-N/C.America,Georgetown,1994-USA,1994,True,52,166
2211,Costa Rica,Honduras,1.0,1.0,draw,1988-01-01,PRELIMINARY-N/C.America,Tegucigalpa,1994-USA,1994,True,54,110
2212,Costa Rica,Saint Vincent & The Grenadines,1.0,0.0,Costa Rica,1988-01-01,PRELIMINARY-N/C.America,Kingston,1994-USA,1994,True,54,190
2213,Cyprus,Romania,0.0,0.0,draw,1988-01-01,PRELIMINARY-N/C.America,Kingston,1994-USA,1994,True,58,184
2214,England,Norway,0.0,2.0,Norway,1988-01-01,PRELIMINARY-N/C.America,Panama,1994-USA,1994,True,79,170
2215,Ethiopia,Benin,1.0,2.0,Benin,1988-01-01,PRELIMINARY-N/C.America,San_Juan,1994-USA,1994,True,83,27
2216,France,Austria,1.0,0.0,France,1988-01-01,PRELIMINARY-N/C.America,San_Fernando,1994-USA,1994,True,90,16
2217,France,Finland,0.0,0.0,draw,1988-01-01,PRELIMINARY-N/C.America,Port_of_Spain,1994-USA,1994,True,90,89
2218,Greece,Hungary,5.0,1.0,Greece,1988-01-01,PRELIMINARY-N/C.America,St._Louis,1994-USA,1994,True,99,112
2219,Bermuda,Haiti,1.0,0.0,Bermuda,1988-01-01,PRELIMINARY-O./As,Nadi,1994-USA,1994,True,28,109
2220,El Salvador,Bermuda,4.0,1.0,El Salvador,1988-01-01,PRELIMINARY-O./As,Auckland,1994-USA,1994,True,78,28
2221,Finland,Sweden,0.0,4.0,Sweden,1988-01-01,PRELIMINARY-O./As,Wellington,1994-USA,1994,True,89,215
2222,Argentina,Colombia,0.0,0.0,draw,1989-01-01,PRELIMINARY-Africa,Abidjan,1994-USA,1994,True,12,50
2223,Argentina,Paraguay,1.0,0.0,Argentina,1989-01-01,PRELIMINARY-Africa,Abidjan,1994-USA,1994,True,12,176
2224,Argentina,Peru,5.0,0.0,Argentina,1989-01-01,PRELIMINARY-Africa,Abidjan,1994-USA,1994,True,12,177
2225,Austria,Sweden,0.0,0.0,draw,1989-01-01,PRELIMINARY-Africa,Nairobi,1994-USA,1994,True,16,215
2226,Bahrain,Hong Kong,1.0,0.0,Bahrain,1989-01-01,PRELIMINARY-Africa,Nairobi,1994-USA,1994,True,21,111
2227,Bahrain,India,1.0,1.0,draw,1989-01-01,PRELIMINARY-Africa,Nairobi,1994-USA,1994,True,21,114
2228,Bangladesh,Japan,1.0,0.0,Bangladesh,1989-01-01,PRELIMINARY-Africa,Monrovia,1994-USA,1994,True,22,124
2229,Bangladesh,Sri Lanka,0.0,0.0,draw,1989-01-01,PRELIMINARY-Africa,Monrovia,1994-USA,1994,True,22,211
2230,Bangladesh,Thailand,1.0,0.0,Bangladesh,1989-01-01,PRELIMINARY-Africa,Monrovia,1994-USA,1994,True,22,222
2231,Bangladesh,United Arab Emirates,0.0,2.0,United Arab Emirates,1989-01-01,PRELIMINARY-Africa,Tripoli,1994-USA,1994,True,22,235
2232,Benin,Ethiopia,1.0,1.0,draw,1989-01-01,PRELIMINARY-Africa,Lilongwe,1994-USA,1994,True,27,83
2233,Benin,Tunisia,1.0,0.0,Benin,1989-01-01,PRELIMINARY-Africa,Lilongwe,1994-USA,1994,True,27,226
2234,Bolivia,Brazil,0.0,0.0,draw,1989-01-01,PRELIMINARY-Africa,Lilongwe,1994-USA,1994,True,29,33
2235,Brazil,Venezuela,0.0,0.0,draw,1989-01-01,PRELIMINARY-Africa,Casablanca,1994-USA,1994,True,33,241
2236,Bulgaria,Austria,1.0,1.0,draw,1989-01-01,PRELIMINARY-Africa,Kenitra,1994-USA,1994,True,36,16
2237,Bulgaria,Finland,1.0,0.0,Bulgaria,1989-01-01,PRELIMINARY-Africa,Rabat,1994-USA,1994,True,36,89
2238,Cameroon,Zaire,1.0,0.0,Cameroon,1989-01-01,PRELIMINARY-Africa,Lagos,1994-USA,1994,True,42,249
2239,Cameroon,Zimbabwe,2.0,0.0,Cameroon,1989-01-01,PRELIMINARY-Africa,Ibadan,1994-USA,1994,True,42,251
2240,Canada,Australia,1.0,0.0,Canada,1989-01-01,PRELIMINARY-Africa,Enugu,1994-USA,1994,True,43,15
2241,Honduras,Guatemala,0.0,0.0,draw,1989-01-01,PRELIMINARY-Africa,Constantine,1994-USA,1994,True,110,102
2242,Honduras,Mexico,1.0,0.0,Honduras,1989-01-01,PRELIMINARY-Africa,Annaba,1994-USA,1994,True,110,151
2243,Honduras,Saint Vincent & The Grenadines,3.0,0.0,Honduras,1989-01-01,PRELIMINARY-Africa,Annaba,1994-USA,1994,True,110,190
2244,Hungary,Iceland,1.0,2.0,Iceland,1989-01-01,PRELIMINARY-Africa,Luanda,1994-USA,1994,True,112,113
2245,Iceland,Greece,2.0,0.0,Iceland,1989-01-01,PRELIMINARY-Africa,Luanda,1994-USA,1994,True,113,99
2246,Indonesia,Qatar,0.0,1.0,Qatar,1989-01-01,PRELIMINARY-Africa,Tunis,1994-USA,1994,True,115,182
2247,Indonesia,Singapore,2.0,1.0,Indonesia,1989-01-01,PRELIMINARY-Africa,Tunis,1994-USA,1994,True,115,201
2248,Indonesia,Vietnam,1.0,0.0,Indonesia,1989-01-01,PRELIMINARY-Africa,Tunis,1994-USA,1994,True,115,242
2249,Iran,Iraq,1.0,0.0,Iran,1989-01-01,PRELIMINARY-Africa,Tunis,1994-USA,1994,True,116,117
2250,Ireland,Albania,2.0,2.0,draw,1989-01-01,PRELIMINARY-Africa,Luanda,1994-USA,1994,True,118,4
2251,Italy,Estonia,0.0,0.0,draw,1989-01-01,PRELIMINARY-Africa,Kinshasa,1994-USA,1994,True,121,82
2252,Italy,Malta,3.0,1.0,Italy,1989-01-01,PRELIMINARY-Africa,Kinshasa,1994-USA,1994,True,121,148
2253,Italy,Portugal,1.0,0.0,Italy,1989-01-01,PRELIMINARY-Africa,Kinshasa,1994-USA,1994,True,121,180
2254,Italy,Scotland,2.0,1.0,Italy,1989-01-01,PRELIMINARY-Africa,Lusaka,1994-USA,1994,True,121,195
