id_match,home_team,away_team,home_result,away_result,result,date,round,city,edition
1314,Peru (Perú),Chile,,,Peru (Perú),,,,1977
1315,Peru (Perú),Ecuador,,,Peru (Perú),,,,1977
1316,Poland (Polska),Denmark (Danmark),,,Poland (Polska),,,,1977
1317,Poland (Polska),Portugal,,,draw,,,,1977
1318,Portugal,Cyprus (Κύπρος),,,Portugal,,,,1977
1319,Qatar (قطر),Bahrain (البحرين),,,Qatar (قطر),,,,1977
1320,Qatar (قطر),Kuwait (الكويت),1,0,Kuwait (الكويت),1976-01-01,PRELIMINARY-Africa,Algiers,1977
1321,Romania (România),Spain (España),1,3,Romania (România),1976-01-01,PRELIMINARY-N/C.America,Bridgetown,1977
1322,Romania (România),Yugoslavia (Југославија),2,1,Yugoslavia (Југославија),1976-01-01,PRELIMINARY-N/C.America,Bridgetown,1977
1323,Saudi Arabia (العربية السعودية),Iran (ایران),2,0,Iran (ایران),1976-01-01,PRELIMINARY-Europe,Liège,1977
1324,Scotland,Czechoslovakia (Československo),2,2,Scotland,1976-01-01,PRELIMINARY-Europe,Sofija,1977
1325,Singapore (新加坡),Hong Kong (香港),0,2,draw,1976-01-01,PRELIMINARY-Africa,Yaoundé,1977
1326,Singapore (新加坡),Malaysia (مليسيا),1,0,Singapore (新加坡),1976-01-01,PRELIMINARY-N/C.America,Vancouver,1977
1327,Singapore (新加坡),Thailand (ประเทศไทย),1,1,Singapore (新加坡),1976-01-01,PRELIMINARY-N/C.America,Vancouver,1977
1328,South Korea (한국),Australia,3,0,draw,1976-01-01,PRELIMINARY-N/C.America,Port-au-Prince,1977
1329,South Korea (한국),Hong Kong (香港),2,2,South Korea (한국),1976-01-01,PRELIMINARY-Africa,Brazzaville,1977
1330,South Korea (한국),Iran (ایران),1,1,draw,1976-01-01,PRELIMINARY-N/C.America,San_José,1977
1331,South Korea (한국),Israel (ישראל),0,0,South Korea (한국),1976-01-01,PRELIMINARY-N/C.America,San_José,1977
1332,South Korea (한국),Japan (日本),3,0,South Korea (한국),1976-01-01,PRELIMINARY-N/C.America,San_José,1977
1333,South Korea (한국),Kuwait (الكويت),1,1,South Korea (한국),1976-01-01,PRELIMINARY-N/C.America,La_Habana,1977
1334,Soviet Union (СССР),Greece (Ελλάδα),2,0,Soviet Union (СССР),1976-01-01,PRELIMINARY-N/C.America,La_Habana,1977
1335,Soviet Union (СССР),Hungary (Magyarország),1,5,Soviet Union (СССР),1976-01-01,PRELIMINARY-Europe,Lemesós,1977
1336,Spain (España),Romania (România),1,2,Spain (España),1976-01-01,PRELIMINARY-Europe,Lemesós,1977
1337,Sweden (Sverige),Switzerland (Schweiz / Suisse),2,0,Sweden (Sverige),1976-01-01,PRELIMINARY-Europe,Praha,1977
1338,Switzerland (Schweiz / Suisse),Norway (Norge),5,0,Switzerland (Schweiz / Suisse),1976-01-01,PRELIMINARY-Europe,København,1977
1339,Syria (سوريا),Iran (ایران),0,3,Iran (ایران),1976-01-01,PRELIMINARY-N/C.America,Santo Domingo,1977
1340,Taiwan (台湾),Australia,1,2,Australia,1976-01-01,PRELIMINARY-N/C.America,Oranjestad,1977
1341,Taiwan (台湾),New Zealand (Aotearoa),3,0,New Zealand (Aotearoa),1976-01-01,PRELIMINARY-Africa,Cairo,1977
1342,Thailand (ประเทศไทย),Indonesia,1,1,Thailand (ประเทศไทย),1976-01-01,PRELIMINARY-N/C.America,San_Salvador,1977
1343,Togo,Guinea (Guinée),2,0,Guinea (Guinée),1976-01-01,PRELIMINARY-N/C.America,San_Salvador,1977
1344,Tunisia (تونس),Algeria (الجزائر),4,1,Tunisia (تونس),1976-01-01,PRELIMINARY-N/C.America,San_Salvador,1977
1345,Tunisia (تونس),Egypt (مصر),2,1,Tunisia (تونس),1976-01-01,PRELIMINARY-Europe,London,1977
1346,Tunisia (تونس),Guinea (Guinée),1,2,Tunisia (تونس),1976-01-01,PRELIMINARY-Africa,Addis Ababa,1977
1347,Tunisia (تونس),Morocco (المغرب),1,4,draw,1976-01-01,PRELIMINARY-Europe,Helsinki,1977
1348,Tunisia (تونس),Nigeria,7,1,draw,1976-01-01,PRELIMINARY-Europe,Helsinki,1977
1349,Turkey (Türkiye),Austria (Österreich),2,0,Austria (Österreich),1976-01-01,PRELIMINARY-Europe,Paris,1977
1350,Turkey (Türkiye),GDR (DDR / Ostdeutschland),1,1,GDR (DDR / Ostdeutschland),1976-01-01,PRELIMINARY-Europe,Dresden,1977
1351,Uganda,Zambia,2,1,Uganda,1976-01-01,PRELIMINARY-Africa,Accra,1977
1352,Uruguay,Bolivia,1,1,draw,1976-01-01,PRELIMINARY-Europe,Athína,1977
1353,Uruguay,Venezuela,1,1,Uruguay,1976-01-01,PRELIMINARY-N/C.America,Guatemala,1977
1354,Venezuela,Bolivia,3,1,Bolivia,1976-01-01,PRELIMINARY-N/C.America,Guatemala,1977
1355,Venezuela,Uruguay,7,0,draw,1976-01-01,PRELIMINARY-N/C.America,Guatemala,1977
1356,Wales (Cymru),Czechoslovakia (Československo),2,1,Wales (Cymru),1976-01-01,PRELIMINARY-Africa,Conakry,1977
1357,Wales (Cymru),Scotland,2,0,Scotland,1976-01-01,PRELIMINARY-N/C.America,Georgetown,1977
1358,Yugoslavia (Југославија),Romania (România),1,1,Romania (România),1976-01-01,PRELIMINARY-N/C.America,Port-au-Prince,1977
1359,Yugoslavia (Југославија),Spain (España),2,0,Spain (España),1976-01-01,PRELIMINARY-N/C.America,Panamá,1977
1360,Zambia,Egypt (مصر),3,0,draw,1976-01-01,PRELIMINARY-N/C.America,Port-au-Prince,1977
1361,Zambia,Uganda,7,0,Zambia,1976-01-01,PRELIMINARY-N/C.America,Port-au-Prince,1977
1362,Austria (Österreich),FRG (BRD / Westdeutschland),0,1,Austria (Österreich),1976-01-01,PRELIMINARY-Europe,Reykjavík,1978
1363,FRG (BRD / Westdeutschland),Italy (Italia),0,1,draw,1976-01-01,PRELIMINARY-Europe,Reykjavík,1978
1364,FRG (BRD / Westdeutschland),Mexico (México),2,0,FRG (BRD / Westdeutschland),1976-01-01,PRELIMINARY-Europe,Roma,1978
1365,FRG (BRD / Westdeutschland),Netherlands (Nederland),2,0,draw,1976-01-01,PRELIMINARY-Africa,Abidjan,1978
1366,FRG (BRD / Westdeutschland),Poland (Polska),1,3,draw,1976-01-01,PRELIMINARY-N/C.America,Kingston,1978
1367,FRG (BRD / Westdeutschland),Tunisia (تونس),0,0,draw,1976-01-01,PRELIMINARY-Africa,Tripoli,1978
1368,Argentina,Hungary (Magyarország),2,1,Argentina,1978-06-02,GROUP_STAGE,Buenos Aires,1978
1369,Italy (Italia),France,2,1,Italy (Italia),1978-06-02,GROUP_STAGE,Mar_del_Plata,1978
1370,Tunisia (تونس),Mexico (México),3,1,Tunisia (تونس),1978-06-02,GROUP_STAGE,Rosario,1978
1371,Austria (Österreich),Spain (España),2,1,Austria (Österreich),1978-06-03,GROUP_STAGE,Buenos Aires,1978
1372,Netherlands (Nederland),Iran (ایران),3,0,Netherlands (Nederland),1978-06-03,GROUP_STAGE,Mendoza,1978
1373,Peru (Perú),Scotland,3,1,Peru (Perú),1978-06-03,GROUP_STAGE,Córdoba,1978
1374,Sweden (Sverige),Brazil (Brasil),1,1,draw,1978-06-03,GROUP_STAGE,Mar_del_Plata,1978
1375,Argentina,France,2,1,Argentina,1978-06-06,GROUP_STAGE,Buenos Aires,1978
1376,Italy (Italia),Hungary (Magyarország),3,1,Italy (Italia),1978-06-06,GROUP_STAGE,Mar_del_Plata,1978
1377,Poland (Polska),Tunisia (تونس),1,0,Poland (Polska),1978-06-06,GROUP_STAGE,Rosario,1978
1378,Austria (Österreich),Sweden (Sverige),1,0,Austria (Österreich),1978-06-07,GROUP_STAGE,Buenos Aires,1978
1379,Brazil (Brasil),Spain (España),0,0,draw,1978-06-07,GROUP_STAGE,Mar_del_Plata,1978
1380,Netherlands (Nederland),Peru (Perú),0,0,draw,1978-06-07,GROUP_STAGE,Mendoza,1978
1381,Scotland,Iran (ایران),1,1,draw,1978-06-07,GROUP_STAGE,Córdoba,1978
1382,France,Hungary (Magyarország),3,1,France,1978-06-10,GROUP_STAGE,Mar_del_Plata,1978
1383,Italy (Italia),Argentina,1,0,Italy (Italia),1978-06-10,GROUP_STAGE,Buenos Aires,1978
1384,Poland (Polska),Mexico (México),3,1,Poland (Polska),1978-06-10,GROUP_STAGE,Rosario,1978
1385,Brazil (Brasil),Austria (Österreich),1,0,Brazil (Brasil),1978-06-11,GROUP_STAGE,Mar_del_Plata,1978
1386,Peru (Perú),Iran (ایران),4,1,Peru (Perú),1978-06-11,GROUP_STAGE,Córdoba,1978
1387,Scotland,Netherlands (Nederland),3,2,Scotland,1978-06-11,GROUP_STAGE,Mendoza,1978
1388,Spain (España),Sweden (Sverige),1,0,Spain (España),1978-06-11,GROUP_STAGE,Buenos Aires,1978
1389,Argentina,Poland (Polska),2,0,Argentina,1978-06-14,SEMIFINAL_STAGE,Rosario,1978
1390,Brazil (Brasil),Peru (Perú),3,0,Brazil (Brasil),1978-06-14,SEMIFINAL_STAGE,Mendoza,1978
1391,Netherlands (Nederland),Austria (Österreich),5,1,Netherlands (Nederland),1978-06-14,SEMIFINAL_STAGE,Córdoba,1978
1392,Argentina,Brazil (Brasil),0,0,draw,1978-06-18,SEMIFINAL_STAGE,Rosario,1978
1393,Italy (Italia),Austria (Österreich),1,0,Italy (Italia),1978-06-18,SEMIFINAL_STAGE,Buenos Aires,1978
1394,Poland (Polska),Peru (Perú),1,0,Poland (Polska),1978-06-18,SEMIFINAL_STAGE,Mendoza,1978
1395,Argentina,Peru (Perú),6,0,Argentina,1978-06-21,SEMIFINAL_STAGE,Rosario,1978
1396,Brazil (Brasil),Poland (Polska),3,1,Brazil (Brasil),1978-06-21,SEMIFINAL_STAGE,Mendoza,1978
1397,Netherlands (Nederland),Italy (Italia),2,1,Netherlands (Nederland),1978-06-21,SEMIFINAL_STAGE,Buenos Aires,1978
1398,Brazil (Brasil),Italy (Italia),2,1,Brazil (Brasil),1978-06-24,PLACES_3&4,Buenos Aires,1978
1399,Argentina,Netherlands (Nederland),3,1,Argentina,1978-06-25,_FINAL,Buenos Aires,1978
1400,Albania (Shqipëri),Austria (Österreich),1,4,Austria (Österreich),1976-01-01,PRELIMINARY-Europe,Luxembourg,1980
1401,Albania (Shqipëri),Finland (Suomi),0,1,Albania (Shqipëri),1976-01-01,PRELIMINARY-Africa,Blantyre,1980
1402,Algeria (الجزائر),Sierra Leone,0,1,Algeria (الجزائر),1976-01-01,PRELIMINARY-Europe,Valletta,1980
1403,Algeria (الجزائر),Sudan (السودان),0,2,Algeria (الجزائر),1976-01-01,PRELIMINARY-Africa,Nouakchott,1980
1404,Austria (Österreich),Albania (Shqipëri),0,0,Austria (Österreich),1976-01-01,PRELIMINARY-N/C.America,Toluca,1980
1405,Belgium (België),Netherlands (Nederland),3,0,Belgium (België),1976-01-01,PRELIMINARY-N/C.America,Puebla,1980
1406,Bulgaria (България),Albania (Shqipëri),1,1,Bulgaria (България),1976-01-01,PRELIMINARY-Africa,Casablanca,1980
1407,Bulgaria (България),FRG (BRD / Westdeutschland),2,2,FRG (BRD / Westdeutschland),1976-01-01,PRELIMINARY-Europe,Rotterdam,1980
1408,Cameroon (Cameroun),Malawi (Malaŵi),2,1,Cameroon (Cameroun),1976-01-01,PRELIMINARY-Africa,Niamey,1980
1409,Cameroon (Cameroun),Zimbabwe,6,2,Cameroon (Cameroun),1976-01-01,PRELIMINARY-Africa,Lagos,1980
1410,Canada,Mexico (México),1,0,draw,1976-01-01,PRELIMINARY-Europe,Oslo,1980
1411,Canada,USA,3,2,Canada,1976-01-01,PRELIMINARY-N/C.America,Panamá,1980
1412,China (中国),Japan (日本),1,1,China (中国),1976-01-01,PRELIMINARY-N/C.America,Panamá,1980
1413,China (中国),Macao (澳门),2,4,China (中国),1976-01-01,PRELIMINARY-N/C.America,Panamá,1980
1414,Costa Rica,El Salvador,5,0,draw,1976-01-01,PRELIMINARY-Europe,Warszawa,1980
1415,Costa Rica,Guatemala,1,0,Guatemala,1976-01-01,PRELIMINARY-Europe,Lisboa,1980
1416,Costa Rica,Honduras,0,2,Honduras,1976-01-01,PRELIMINARY-Europe,Porto,1980
1417,Costa Rica,Panama (Panamá),2,0,Costa Rica,1976-01-01,PRELIMINARY-As./O.,Jeddah,1980
1418,Cuba,Guyana,1,0,Cuba,1976-01-01,PRELIMINARY-Europe,Glasgow,1980
1419,Cuba,Surinam (Suriname),1,1,Cuba,1976-01-01,PRELIMINARY-Africa,Dakar,1980
1420,Cyprus (Κύπρος),Belgium (België),5,1,Belgium (België),1976-01-01,PRELIMINARY-Africa,Freetown,1980
1421,Cyprus (Κύπρος),France,0,0,France,1976-01-01,PRELIMINARY-Africa,Freetown,1980
1422,Cyprus (Κύπρος),Ireland (Éire),1,0,Ireland (Éire),1976-01-01,PRELIMINARY-Europe,Sevilla,1980
1423,Czechoslovakia (Československo),Turkey (Türkiye),3,0,Czechoslovakia (Československo),1976-01-01,PRELIMINARY-N/C.America,Paramaribo,1980
1424,Denmark (Danmark),Greece (Ελλάδα),1,1,Greece (Ελλάδα),1976-01-01,PRELIMINARY-N/C.America,Paramaribo,1980
1425,Denmark (Danmark),Luxembourg (Lëtzebuerg),3,2,Denmark (Danmark),1976-01-01,PRELIMINARY-N/C.America,Cayenne,1980
1426,Dutch Antilles (Nederlandse Antillen),Haiti (Haïti),2,0,draw,1976-01-01,PRELIMINARY-Europe,Stockholm,1980
1427,Dutch Antilles (Nederlandse Antillen),Trinidad and Tobago,1,2,draw,1976-01-01,PRELIMINARY-Europe,Basel,1980
1428,El Salvador,Costa Rica,2,1,El Salvador,1976-01-01,PRELIMINARY-As./O.,Damascus,1980
1429,El Salvador,Guatemala,1,0,El Salvador,1976-01-01,PRELIMINARY-Africa,Lomé,1980
1430,El Salvador,Honduras,1,0,El Salvador,1976-01-01,PRELIMINARY-N/C.America,Port_of_Spain,1980
1431,El Salvador,Panama (Panamá),2,2,El Salvador,1976-01-01,PRELIMINARY-N/C.America,Port_of_Spain,1980
1432,England,Norway (Norge),4,0,England,1976-01-01,PRELIMINARY-Europe,İzmir,1980
1433,England,Switzerland (Schweiz / Suisse),2,0,England,1976-01-01,PRELIMINARY-N/C.America,Seattle,1980
1434,Ethiopia (ኢትዮጵያ),Zambia,0,0,draw,1976-01-01,PRELIMINARY-N/C.America,Los Angeles,1980
1435,Finland (Suomi),Austria (Österreich),1,1,Austria (Österreich),1976-01-01,PRELIMINARY-Africa,Ouagadougou,1980
1436,Finland (Suomi),Bulgaria (България),1,1,Bulgaria (България),1976-01-01,PRELIMINARY-Africa,Ouagadougou,1980
1437,France,Ireland (Éire),4,0,France,1976-01-01,PRELIMINARY-Africa,Lusaka,1980
1438,Gambia,Libya (ليبيا),1,1,draw,1977-01-01,PRELIMINARY-Africa,Algiers,1980
1439,Greece (Ελλάδα),Italy (Italia),3,0,Italy (Italia),1977-01-01,PRELIMINARY-As./O.,Adelaide,1980
1440,Grenada,Guyana,0,1,Guyana,1977-01-01,PRELIMINARY-As./O.,Melbourne,1980
1441,Guatemala,Costa Rica,1,2,draw,1977-01-01,PRELIMINARY-As./O.,Sydney,1980
1442,Guatemala,El Salvador,3,1,draw,1977-01-01,PRELIMINARY-As./O.,Sydney,1980
1443,Guatemala,Honduras,2,1,Honduras,1977-01-01,PRELIMINARY-As./O.,Sydney,1980
1444,Guatemala,Panama (Panamá),3,0,Guatemala,1977-01-01,PRELIMINARY-As./O.,Ba,1980
1445,Guinea (Guinée),Lesotho,1,1,Guinea (Guinée),1977-01-01,PRELIMINARY-Europe,Wien,1980
1446,Guinea (Guinée),Liberia,9,0,Guinea (Guinée),1977-01-01,PRELIMINARY-Europe,Salzburg,1980
1447,Guyana,Cuba,1,0,Cuba,1977-01-01,PRELIMINARY-Europe,Wien,1980
1448,Guyana,Grenada,0,2,Guyana,1977-01-01,PRELIMINARY-As./O.,Doha,1980
1449,Guyana,Surinam (Suriname),3,0,Surinam (Suriname),1977-01-01,PRELIMINARY-As./O.,Doha,1980
1450,Haiti (Haïti),Dutch Antilles (Nederlandse Antillen),4,0,Haiti (Haïti),1977-01-01,PRELIMINARY-Europe,Bruxelles,1980
1451,Haiti (Haïti),Trinidad and Tobago,0,2,Haiti (Haïti),1977-01-01,PRELIMINARY-Europe,Antwerpen,1980
1452,Honduras,Costa Rica,2,3,draw,1977-01-01,PRELIMINARY-Europe,La_Paz,1980
1453,Honduras,El Salvador,1,0,Honduras,1977-01-01,PRELIMINARY-S.America,La_Paz,1980
1454,Honduras,Guatemala,2,0,draw,1977-01-01,PRELIMINARY-S.America,La_Paz,1980
1455,Honduras,Panama (Panamá),8,0,Honduras,1977-01-01,PRELIMINARY-S.America,Cali,1980
1456,Hong Kong (香港),China (中国),6,0,China (中国),1977-01-01,PRELIMINARY-S.America,Rio de Janeiro,1980
1457,Hong Kong (香港),China (中国),1,1,draw,1977-01-01,PRELIMINARY-S.America,Rio de Janeiro,1980
1458,Hong Kong (香港),North Korea (조선),1,0,draw,1977-01-01,PRELIMINARY-S.America,Cali,1980
1459,Hong Kong (香港),Singapore (新加坡),2,1,draw,1977-01-01,PRELIMINARY-Europe,Sofija,1980
1460,Iceland (Ísland),Soviet Union (СССР),2,1,Soviet Union (СССР),1977-01-01,PRELIMINARY-N/C.America,México D.F,1980
1461,Iceland (Ísland),Wales (Cymru),1,1,Wales (Cymru),1977-01-01,PRELIMINARY-N/C.America,Monterrey,1980
1462,Ireland (Éire),Belgium (België),2,1,draw,1977-01-01,PRELIMINARY-N/C.America,México D.F,1980
1463,Ireland (Éire),Cyprus (Κύπρος),3,0,Ireland (Éire),1977-01-01,PRELIMINARY-S.America,Santiago,1980
1464,Ireland (Éire),Netherlands (Nederland),1,1,Ireland (Éire),1977-01-01,PRELIMINARY-S.America,Santiago,1980
1465,Israel (ישראל),Northern Ireland (Ulster),0,0,draw,1977-01-01,PRELIMINARY-S.America,Bogotá,1980
1466,Israel (ישראל),Sweden (Sverige),0,1,draw,1977-01-01,PRELIMINARY-S.America,Bogotá,1980
1467,Italy (Italia),Denmark (Danmark),1,3,Italy (Italia),1977-01-01,PRELIMINARY-Africa,Brazzaville,1980
1468,Italy (Italia),Yugoslavia (Југославија),1,3,Italy (Italia),1977-01-01,PRELIMINARY-Europe,Lemesós,1980
1469,Japan (日本),Macao (澳门),1,0,Japan (日本),1977-01-01,PRELIMINARY-Europe,Praha,1980
1470,Kenya,Tanzania,1,2,Kenya,1977-01-01,PRELIMINARY-Europe,København,1980
1471,Lesotho,Guinea (Guinée),2,4,draw,1977-01-01,PRELIMINARY-Europe,København,1980
1472,Liberia,Guinea (Guinée),0,1,draw,1977-01-01,PRELIMINARY-S.America,Guayaquil,1980
1473,Libya (ليبيا),Gambia,1,1,Libya (ليبيا),1977-01-01,PRELIMINARY-S.America,Quito,1980
1474,Luxembourg (Lëtzebuerg),Italy (Italia),1,0,Italy (Italia),1977-01-01,PRELIMINARY-Africa,Cairo,1980
1475,Luxembourg (Lëtzebuerg),Yugoslavia (Југославија),3,1,Yugoslavia (Југославија),1977-01-01,PRELIMINARY-Africa,Cairo,1980
1476,Madagascar (Madagasikara),Zaire (Zaïre),3,2,draw,1977-01-01,PRELIMINARY-Africa,Cairo,1980
1477,Malawi (Malaŵi),Cameroon (Cameroun),2,0,draw,1977-01-01,PRELIMINARY-Africa,Cairo,1980
1478,Malta,Poland (Polska),2,1,Poland (Polska),1977-01-01,PRELIMINARY-N/C.America,Monterrey,1980
1479,Mexico (México),Canada,3,2,draw,1977-01-01,PRELIMINARY-N/C.America,Monterrey,1980
1480,Mexico (México),USA,2,0,Mexico (México),1977-01-01,PRELIMINARY-Europe,London,1980
1481,Morocco (المغرب),Senegal (Sénégal),5,0,draw,1977-01-01,PRELIMINARY-Europe,London,1980
1482,Morocco (المغرب),Zambia,0,3,Morocco (المغرب),1977-01-01,PRELIMINARY-Europe,Helsinki,1980
1483,Mozambique (Moçambique),Zaire (Zaïre),3,1,Zaire (Zaïre),1977-01-01,PRELIMINARY-Europe,Paris,1980
1484,Niger,Somalia (Soomaaliya),1,1,draw,1977-01-01,PRELIMINARY-Europe,Leipzig,1980
1485,Niger,Togo,9,0,Togo,1977-01-01,PRELIMINARY-Europe,Potsdam,1980
1486,Nigeria,Tanzania,1,0,draw,1977-01-01,PRELIMINARY-Europe,Thessaloníkê,1980
1487,Nigeria,Tunisia (تونس),2,2,Nigeria,1977-01-01,PRELIMINARY-N/C.America,México D.F,1980
1488,North Korea (조선),Japan (日本),3,2,North Korea (조선),1977-01-01,PRELIMINARY-N/C.America,Monterrey,1980
1489,North Korea (조선),Macao (澳门),2,0,North Korea (조선),1977-01-01,PRELIMINARY-Africa,Lomé,1980
1490,Northern Ireland (Ulster),Sweden (Sverige),2,1,Northern Ireland (Ulster),1977-01-01,PRELIMINARY-Africa,Conakry,1980
1491,Norway (Norge),Romania (România),1,0,draw,1977-01-01,PRELIMINARY-Africa,Conakry,1980
1492,Panama (Panamá),Costa Rica,1,0,draw,1977-01-01,PRELIMINARY-N/C.America,México D.F,1980
1493,Panama (Panamá),El Salvador,2,1,El Salvador,1977-01-01,PRELIMINARY-N/C.America,Monterrey,1980
1494,Panama (Panamá),Guatemala,1,0,Guatemala,1977-01-01,PRELIMINARY-N/C.America,México D.F,1980
1495,Panama (Panamá),Honduras,2,5,Honduras,1977-01-01,PRELIMINARY-As./O.,Hong Kong,1980
1496,Portugal,Israel (ישראל),4,1,Portugal,1977-01-01,PRELIMINARY-As./O.,Singapore,1980
1497,Portugal,Northern Ireland (Ulster),0,2,Portugal,1977-01-01,PRELIMINARY-As./O.,Hong Kong,1980
1498,Romania (România),England,1,3,Romania (România),1977-01-01,PRELIMINARY-As./O.,Hong Kong,1980
1499,Scotland,Portugal,1,1,draw,1977-01-01,PRELIMINARY-As./O.,Singapore,1980
1500,Senegal (Sénégal),Morocco (المغرب),1,0,Morocco (المغرب),1977-01-01,PRELIMINARY-As./O.,Singapore,1980
1501,Sierra Leone,Algeria (الجزائر),0,1,draw,1977-01-01,PRELIMINARY-As./O.,Hong Kong,1980
1502,Singapore (新加坡),Japan (日本),2,1,Japan (日本),1977-01-01,PRELIMINARY-As./O.,Singapore,1980
1503,Singapore (新加坡),North Korea (조선),6,0,North Korea (조선),1977-01-01,PRELIMINARY-Europe,Budapest,1980
1504,Somalia (Soomaaliya),Niger,3,0,draw,1977-01-01,PRELIMINARY-Europe,Budapest,1980
1505,Soviet Union (СССР),Iceland (Ísland),2,1,Soviet Union (СССР),1977-01-01,PRELIMINARY-Europe,Budapest,1980
1506,Sudan (السودان),Algeria (الجزائر),1,0,draw,1977-01-01,PRELIMINARY-Europe,Reykjavík,1980
1507,Surinam (Suriname),Cuba,0,0,draw,1977-01-01,PRELIMINARY-As./O.,Singapore,1980
1508,Surinam (Suriname),Guyana,4,0,Surinam (Suriname),1977-01-01,PRELIMINARY-As./O.,Singapore,1980
1509,Sweden (Sverige),Israel (ישראל),1,0,draw,1977-01-01,PRELIMINARY-As./O.,Tehran,1980
1510,Sweden (Sverige),Scotland,3,0,Scotland,1977-01-01,PRELIMINARY-As./O.,Tehran,1980
1511,Switzerland (Schweiz / Suisse),Norway (Norge),1,0,Norway (Norge),1977-01-01,PRELIMINARY-As./O.,Tehran,1980
1512,Tanzania,Kenya,2,0,Tanzania,1977-01-01,PRELIMINARY-As./O.,Shiraz,1980
1513,Tanzania,Nigeria,2,2,Nigeria,1977-01-01,PRELIMINARY-As./O.,Tehran,1980
1514,Togo,Niger,2,0,Niger,1977-01-01,PRELIMINARY-As./O.,Shiraz,1980
1515,Trinidad and Tobago,Dutch Antilles (Nederlandse Antillen),0,0,draw,1977-01-01,PRELIMINARY-Europe,Dublin,1980
1516,Trinidad and Tobago,Haiti (Haïti),1,0,Trinidad and Tobago,1977-01-01,PRELIMINARY-Europe,Dublin,1980
1517,Tunisia (تونس),Nigeria,2,0,Tunisia (تونس),1977-01-01,PRELIMINARY-As./O.,Tel Aviv,1980
1518,Turkey (Türkiye),Iceland (Ísland),0,0,Iceland (Ísland),1977-01-01,PRELIMINARY-As./O.,Tel Aviv,1980
1519,USA,Canada,6,1,draw,1977-01-01,PRELIMINARY-Europe,Torino,1980
1520,USA,Mexico (México),3,0,USA,1977-01-01,PRELIMINARY-Europe,Roma,1980
1521,Wales (Cymru),Czechoslovakia (Československo),3,2,Wales (Cymru),1977-01-01,PRELIMINARY-Africa,Bouaké,1980
1522,Wales (Cymru),Turkey (Türkiye),2,2,Wales (Cymru),1977-01-01,PRELIMINARY-Africa,Bouaké,1980
1523,Yugoslavia (Југославија),Denmark (Danmark),0,2,Yugoslavia (Југославија),1977-01-01,PRELIMINARY-As./O.,Tel Aviv,1980
1524,Zaire (Zaïre),Madagascar (Madagasikara),0,0,Zaire (Zaïre),1977-01-01,PRELIMINARY-As./O.,Tokyo,1980
1525,Zaire (Zaïre),Mozambique (Moçambique),0,0,Zaire (Zaïre),1977-01-01,PRELIMINARY-Africa,Nairobi,1980
1526,Zambia,Ethiopia (ኢትዮጵያ),1,0,Zambia,1977-01-01,PRELIMINARY-As./O.,Kuwait,1980
1527,Zambia,Morocco (المغرب),2,1,Zambia,1977-01-01,PRELIMINARY-As./O.,Doha,1980
1528,Zimbabwe,Cameroon (Cameroun),4,0,Zimbabwe,1977-01-01,PRELIMINARY-As./O.,Kuwait,1980
1529,Albania (Shqipëri),Bulgaria (България),1,2,Bulgaria (България),1977-01-01,PRELIMINARY-As./O.,Kuwait,1981
1530,Albania (Shqipëri),FRG (BRD / Westdeutschland),4,1,FRG (BRD / Westdeutschland),1977-01-01,PRELIMINARY-As./O.,Doha,1981
1531,Algeria (الجزائر),Niger,2,2,Algeria (الجزائر),1977-01-01,PRELIMINARY-As./O.,Kuwait,1981
1532,Algeria (الجزائر),Nigeria,0,2,Algeria (الجزائر),1977-01-01,PRELIMINARY-Europe,Luxembourg,1981
1533,Australia,Fiji,0,1,Australia,1977-01-01,PRELIMINARY-Europe,Luxembourg,1981
1534,Australia,Indonesia,6,4,Australia,1977-01-01,PRELIMINARY-As./O.,Singapore,1981
1535,Australia,New Zealand (Aotearoa),0,1,New Zealand (Aotearoa),1977-01-01,PRELIMINARY-Europe,Valletta,1981
1536,Australia,Taiwan (台湾),0,3,Australia,1977-01-01,PRELIMINARY-Europe,Valletta,1981
1537,Austria (Österreich),Bulgaria (България),3,1,Austria (Österreich),1977-01-01,PRELIMINARY-N/C.America,Monterrey,1981
1538,Austria (Österreich),FRG (BRD / Westdeutschland),3,1,FRG (BRD / Westdeutschland),1977-01-01,PRELIMINARY-N/C.America,México D.F,1981
1539,Austria (Österreich),Finland (Suomi),2,1,Austria (Österreich),1977-01-01,PRELIMINARY-N/C.America,México D.F,1981
1540,Bahrain (البحرين),Saudi Arabia (العربية السعودية),4,1,Saudi Arabia (العربية السعودية),1977-01-01,PRELIMINARY-N/C.America,México D.F,1981
1541,Belgium (België),Cyprus (Κύπρος),8,1,Belgium (België),1977-01-01,PRELIMINARY-N/C.America,Monterrey,1981
1542,Belgium (België),France,1,0,Belgium (België),1977-01-01,PRELIMINARY-Europe,Amsterdam,1981
1543,Belgium (België),Ireland (Éire),4,1,Belgium (België),1977-01-01,PRELIMINARY-Europe,Nijmegen,1981
1544,Bolivia,Brazil (Brasil),1,1,Brazil (Brasil),1977-01-01,PRELIMINARY-As./O.,Auckland,1981
1545,Bolivia,Venezuela,6,0,Bolivia,1977-01-01,PRELIMINARY-As./O.,Auckland,1981
1546,Brazil (Brasil),Bolivia,4,0,Brazil (Brasil),1977-01-01,PRELIMINARY-Africa,Lagos,1981
