id_match,result,date,round,city,edition,is_final
1976,0,,Preliminary round,Calcutta,1990,False
1977,79,,Preliminary round,Jakarta,1990,False
1978,79,,Preliminary round,Jakarta,1990,False
1979,83,,Preliminary round,Paramaribo,1990,False
1980,31,,Preliminary round,Jakarta,1990,False
1981,84,,Preliminary round,Norrkoping,1990,False
1982,84,,Preliminary round,Jakarta,1990,False
1983,36,,Preliminary round,Stockholm,1990,False
1984,87,,Preliminary round,Kuwait,1990,False
1985,87,,Preliminary round,Bern,1990,False
1986,87,,Preliminary round,Kuwait,1990,False
1987,87,,Preliminary round,Kuwait,1990,False
1988,0,,Preliminary round,Mwanza,1990,False
1989,91,,Preliminary round,Tunis,1990,False
1990,205,,Preliminary round,Istanbul,1990,False
1991,94,,Preliminary round,Calcutta,1990,False
1992,94,,Preliminary round,Taif,1990,False
1993,147,,Preliminary round,Taif,1990,False
1994,101,,Preliminary round,Dublin,1990,False
1995,0,,Preliminary round,Dublin,1990,False
1996,149,,Preliminary round,Antalya,1990,False
1997,95,,Preliminary round,Dublin,1990,False
1998,14,,Preliminary round,Tel Aviv,1990,False
1999,96,,Preliminary round,Tel Aviv,1990,False
2000,96,,Preliminary round,Tel Aviv,1990,False
2001,96,,Preliminary round,St._Louis,1990,False
2002,0,,Preliminary round,Abidjan,1990,False
2003,98,,Preliminary round,Kobe,1990,False
2004,98,,Preliminary round,Tokyo,1990,False
2005,99,,Preliminary round,Tokyo,1990,False
2006,42,,Preliminary round,Tokyo,1990,False
2007,202,,Preliminary round,Amman,1990,False
2008,100,,Preliminary round,Amman,1990,False
2009,151,,Preliminary round,Nairobi,1990,False
2010,100,,Preliminary round,Kuwait,1990,False
2011,0,,Preliminary round,Kuwait,1990,False
2012,101,,Preliminary round,Benghazi,1990,False
2013,101,,Preliminary round,Benghazi,1990,False
2014,101,,Preliminary round,Tripoli,1990,False
2015,13,,Preliminary round,Luxembourg,1990,False
2016,43,,Preliminary round,Luxembourg,1990,False
2017,103,,Preliminary round,Macao,1990,False
2018,101,,Preliminary round,Tirane,1990,False
2019,105,,Preliminary round,Kampala,1990,False
2020,105,,Preliminary round,Cardiff,1990,False
2021,0,,Preliminary round,Lilongwe,1990,False
2022,106,,Preliminary round,Kuala Lumpur,1990,False
2023,106,,Preliminary round,Kuala Lumpur,1990,False
2024,0,,Preliminary round,Valletta,1990,False
2025,151,,Preliminary round,Valletta,1990,False
2026,162,,Preliminary round,Valletta,1990,False
2027,109,,Preliminary round,Casablanca,1990,False
2028,109,,Preliminary round,Rabat,1990,False
2029,109,,Preliminary round,Rabat,1990,False
2030,0,,Preliminary round,Kathmandu,1990,False
2031,215,,Preliminary round,Kathmandu,1990,False
2032,0,,Preliminary round,Rotterdam,1990,False
2033,0,,Preliminary round,Beograd,1990,False
2034,116,,Preliminary round,Rotterdam,1990,False
2035,116,,Preliminary round,Amsterdam,1990,False
2036,0,,Preliminary round,Auckland,1990,False
2037,117,,Preliminary round,Ndola,1990,False
2038,120,,Preliminary round,Auckland,1990,False
2039,0,,Preliminary round,Harare,1990,False
2040,120,,Preliminary round,Auckland,1990,False
2041,0,,Preliminary round,Tirane,1990,False
2042,124,,Preliminary round,Lagos,1990,False
2043,124,,Preliminary round,Lagos,1990,False
2044,0,,Preliminary round,Pyongyang,1990,False
2045,213,,Preliminary round,Tirane,1990,False
2046,125,,Preliminary round,Nampo,1990,False
2047,140,,Preliminary round,Sanaa,1990,False
2048,181,,Preliminary round,Sanaa,1990,False
2049,187,,Preliminary round,Belfast,1990,False
2050,128,,Preliminary round,Algiers,1990,False
2051,128,,Preliminary round,Belfast,1990,False
2052,149,,Preliminary round,Oslo,1990,False
2053,128,,Preliminary round,Asuncion,1990,False
2054,136,,Preliminary round,Asuncion,1990,False
2055,206,,Preliminary round,Asuncion,1990,False
2056,136,,Preliminary round,Asuncion,1990,False
2057,141,,Preliminary round,Lima,1990,False
2058,76,,Preliminary round,Lima,1990,False
2059,141,,Preliminary round,Algiers,1990,False
2060,0,,Preliminary round,Lima,1990,False
2061,143,,Preliminary round,Lima,1990,False
2062,143,,Preliminary round,Algiers,1990,False
2063,0,,Preliminary round,Chorzow,1990,False
2064,35,,Preliminary round,Lisboa,1990,False
2065,146,,Preliminary round,Lisboa,1990,False
2066,147,,Preliminary round,Doha,1990,False
2067,147,,Preliminary round,Doha,1990,False
2068,147,,Preliminary round,Doha,1990,False
2069,147,,Preliminary round,Doha,1990,False
2070,0,,Preliminary round,Bucuresti,1990,False
2071,148,,Preliminary round,Timisoara,1990,False
2072,197,,Preliminary round,Bucuresti,1990,False
2073,149,,Preliminary round,Craiova,1990,False
2074,0,,Preliminary round,Luanda,1990,False
2075,149,,Preliminary round,Buenos Aires,1990,False
2076,0,,Preliminary round,Riyadh,1990,False
2077,150,,Preliminary round,Glasgow,1990,False
2078,77,,Preliminary round,Glasgow,1990,False
2079,0,,Preliminary round,Buenos Aires,1990,False
2080,226,,Preliminary round,Singapore,1990,False
2081,0,,Preliminary round,Singapore,1990,False
2082,151,,Preliminary round,Seoul,1990,False
2083,151,,Preliminary round,Seoul,1990,False
2084,152,,Preliminary round,Seoul,1990,False
2085,152,,Preliminary round,Seoul,1990,False
2086,154,,Preliminary round,Buenos Aires,1990,False
2087,43,,Preliminary round,Aden,1990,False
2088,156,,Preliminary round,Moskva,1990,False
2089,157,,Preliminary round,Moskva,1990,False
2090,157,,Preliminary round,Moskva,1990,False
2091,0,,Preliminary round,Melbourne,1990,False
2092,159,,Preliminary round,Moskva,1990,False
2093,159,,Preliminary round,Sevilla,1990,False
2094,160,,Preliminary round,Sevilla,1990,False
2095,0,,Preliminary round,Khartoum,1990,False
2096,160,,Preliminary round,Sydney,1990,False
2097,196,,Preliminary round,San_Salvador,1990,False
2098,0,,Preliminary round,Melbourne,1990,False
2099,0,,Preliminary round,Tegucigalpa,1990,False
2100,162,,Preliminary round,Stockholm,1990,False
2101,0,,Preliminary round,Stockholm,1990,False
2102,0,,Preliminary round,Bern,1990,False
2103,0,,Preliminary round,Luzern,1990,False
2104,0,,Preliminary round,Bern,1990,False
2105,164,,Preliminary round,Damascus,1990,False
2106,164,,Preliminary round,Adelaide,1990,False
2107,0,,Preliminary round,Damascus,1990,False
2108,174,,Preliminary round,Damascus,1990,False
2109,174,,Preliminary round,Damascus,1990,False
2110,197,,Preliminary round,Sydney,1990,False
2111,215,,Preliminary round,Tel Aviv,1990,False
2112,52,,Preliminary round,Christchurch,1990,False
2113,175,,Preliminary round,Bangkok,1990,False
2114,0,,Preliminary round,Bangkok,1990,False
2115,175,,Preliminary round,Graz,1990,False
2116,125,,Preliminary round,Bangkok,1990,False
2117,140,,Preliminary round,San_Jose,1990,False
2118,140,,Preliminary round,St._Louis,1990,False
2119,187,,Preliminary round,Tunis,1990,False
2120,187,,Preliminary round,Tunis,1990,False
2121,187,,Preliminary round,Tunis,1990,False
2122,0,,Preliminary round,Izmir,1990,False
2123,147,,Preliminary round,Izmir,1990,False
2124,162,,Preliminary round,Los Angeles,1990,False
2125,187,,Preliminary round,Los Angeles,1990,False
2126,190,,Preliminary round,Montevideo,1990,False
2127,0,,Preliminary round,Manama,1990,False
2128,128,,Preliminary round,San_Cristobal,1990,False
2129,0,,Preliminary round,Manama,1990,False
2130,6,,Preliminary round,Dhaka,1990,False
2131,0,,Preliminary round,San_Cristobal,1990,False
2132,68,,Preliminary round,San_Cristobal,1990,False
2133,0,,Preliminary round,Cardiff,1990,False
2134,196,,Preliminary round,Wrexham,1990,False
2135,0,,Preliminary round,Sarajevo,1990,False
2136,120,,Preliminary round,Beograd,1990,False
2137,196,,Preliminary round,Zenica,1990,False
2138,148,,Preliminary round,Lusaka,1990,False
2139,197,,Preliminary round,Lusaka,1990,False
2140,199,,Preliminary round,Dhaka,1990,False
2141,205,,Preliminary round,Dhaka,1990,False
2142,205,,Preliminary round,Bruxelles,1990,False
2143,206,,Preliminary round,Bruxelles,1990,False
2144,207,,Preliminary round,Bruxelles,1990,False
2145,96,,Preliminary round,Sta. Cruz de la Sierra,1990,False
2146,14,,Preliminary round,Wien,1990,False
2147,78,,Preliminary round,Dubai,1990,False
2148,212,,Preliminary round,Dubai,1990,False
2149,212,,Preliminary round,Montevideo,1990,False
2150,0,,Preliminary round,Sao_Paulo,1990,False
2151,0,,Preliminary round,Sta. Cruz de la Sierra,1990,False
2152,0,,Preliminary round,Rio de Janeiro,1990,False
2153,52,,Preliminary round,Hong Kong,1990,False
2154,77,,Preliminary round,Bandar Seri Begawan,1990,False
2155,0,,Quarter-finals,Monterrey,1990,True
2156,226,,Round of 16,Monterrey,1990,True
2157,66,,Semi-finals,Guadalajara,1990,True
2158,82,1994-06-17,Group,Chicago,1994,True
2159,21,1994-06-19,Group,Orlando,1994,True
2160,164,1994-06-19,Group,Los Angeles,1994,True
2161,150,1994-06-19,Group,Washington,1994,True
2162,28,1994-06-20,Group,San_Francisco,1994,True
2163,0,1994-06-20,Group,Los Angeles,1994,True
2164,141,1994-06-20,Group,Washington,1994,True
2165,10,1994-06-21,Group,Boston,1994,True
2166,0,1994-06-21,Group,Chicago,1994,True
2167,146,1994-06-22,Group,Dallas,1994,True
2168,196,1994-06-22,Group,Detroit,1994,True
2169,104,1994-06-23,Group,New_York,1994,True
2170,28,1994-06-24,Group,San_Francisco,1994,True
2171,195,1994-06-24,Group,Detroit,1994,True
2172,10,1994-06-25,Group,Boston,1994,True
2173,21,1994-06-25,Group,Orlando,1994,True
2174,174,1994-06-25,Group,New_York,1994,True
2175,31,1994-06-26,Group,Chicago,1994,True
2176,43,1994-06-26,Group,San_Francisco,1994,True
2177,190,1994-06-27,Group,Chicago,1994,True
2178,0,1994-06-28,Group,Detroit,1994,True
2179,0,1994-06-28,Group,Washington,1994,True
2180,165,1994-06-28,Group,San_Francisco,1994,True
2181,174,1994-06-29,Group,Washington,1994,True
2182,141,1994-06-29,Group,Orlando,1994,True
2183,146,1994-06-30,Group,Boston,1994,True
2184,31,1994-07-01,Group,Dallas,1994,True
2185,82,1994-07-02,Round of 16,Chicago,1994,True
2186,190,1994-07-02,Round of 16,Washington,1994,True
2187,164,1994-07-03,Round of 16,Los Angeles,1994,True
2188,195,1994-07-03,Round of 16,Dallas,1994,True
2189,0,1994-07-05,Round of 16,New_York,1994,True
2190,104,1994-07-05,Round of 16,Boston,1994,True
2191,104,1994-07-09,Quarter-finals,Boston,1994,True
2192,28,1994-07-09,Quarter-finals,Dallas,1994,True
2193,31,1994-07-10,Quarter-finals,New_York,1994,True
2194,0,1994-07-10,Quarter-finals,San_Francisco,1994,True
2195,104,1994-07-13,Semi-finals,New_York,1994,True
2196,28,1994-07-13,Semi-finals,Los Angeles,1994,True
2197,195,1994-07-16,Match for third place,Los Angeles,1994,True
2198,0,1994-07-17,Final,Los Angeles,1994,True
2199,146,,Final,Roma,1994,True
2200,187,,Group,Firenze,1994,True
2201,106,,Group,Roma,1994,True
2202,106,,Group,Firenze,1994,True
2203,114,,Group,Milano,1994,True
2204,119,,Group,Milano,1994,True
2205,0,,Group,Milano,1994,True
2206,120,,Group,Verona,1994,True
2207,165,,Group,Udine,1994,True
2208,125,,Group,Udine,1994,True
2209,0,,Group,Cagliari,1994,True
2210,0,,Group,Palermo,1994,True
2211,0,,Group,Palermo,1994,True
2212,2,,Preliminary round,Baghdad,1994,False
2213,2,,Preliminary round,Baghdad,1994,False
2214,2,,Preliminary round,Wien,1994,False
2215,2,,Preliminary round,Bruxelles,1994,False
2216,0,,Preliminary round,Baghdad,1994,False
2217,2,,Preliminary round,Dublin,1994,False
2218,33,,Preliminary round,Sofija,1994,False
2219,3,,Preliminary round,Dublin,1994,False
2220,3,,Preliminary round,Dublin,1994,False
2221,3,,Preliminary round,Dublin,1994,False
2222,0,,Preliminary round,Tel Aviv,1994,False
2223,0,,Preliminary round,Tel Aviv,1994,False
2224,9,,Preliminary round,Ouagadougou,1994,False
2225,9,,Preliminary round,Burnaby,1994,False
2226,10,,Preliminary round,Tel Aviv,1994,False
2227,0,,Preliminary round,Abidjan,1994,False
2228,10,,Preliminary round,Abidjan,1994,False
2229,10,,Preliminary round,Abidjan,1994,False
2230,0,,Preliminary round,Kobe,1994,False
2231,13,,Preliminary round,Hiroshima,1994,False
2232,13,,Preliminary round,Tokyo,1994,False
2233,0,,Preliminary round,Alajuela,1994,False
2234,198,,Preliminary round,La_Habana,1994,False
2235,31,,Preliminary round,Amman,1994,False
2236,14,,Preliminary round,Amman,1994,False
2237,0,,Preliminary round,Amman,1994,False
2238,0,,Preliminary round,Levkosia,1994,False
2239,0,,Preliminary round,Nairobi,1994,False
2240,17,,Preliminary round,Nairobi,1994,False
2241,0,,Preliminary round,Nairobi,1994,False
2242,17,,Preliminary round,Kuwait,1994,False
2243,17,,Preliminary round,Kuwait,1994,False
2244,18,,Preliminary round,Monrovia,1994,False
2245,0,,Preliminary round,Monrovia,1994,False
2246,18,,Preliminary round,Monrovia,1994,False
2247,215,,Preliminary round,Tripoli,1994,False
2248,205,,Preliminary round,Lemesos,1994,False
2249,0,,Preliminary round,Bratislava,1994,False
2250,54,,Preliminary round,Lille,1994,False
2251,74,,Preliminary round,Saarbrucken,1994,False
2252,0,,Preliminary round,København,1994,False
2253,21,,Preliminary round,Willemstad,1994,False
2254,0,,Preliminary round,Lilongwe,1994,False
2255,136,,Preliminary round,Willemstad,1994,False
2256,23,,Preliminary round,Lilongwe,1994,False
2257,24,,Preliminary round,San_Salvador,1994,False
2258,0,,Preliminary round,London,1994,False
2259,0,,Preliminary round,Munchen,1994,False
2260,24,,Preliminary round,Nadi,1994,False
2261,105,,Preliminary round,Helsinki,1994,False
2262,0,,Preliminary round,Lilongwe,1994,False
2263,25,,Preliminary round,Seoul,1994,False
2264,25,,Preliminary round,Singapore,1994,False
2265,25,,Preliminary round,Seoul,1994,False
2266,48,,Preliminary round,Singapore,1994,False
2267,27,,Preliminary round,Paris,1994,False
2268,25,,Preliminary round,Valletta,1994,False
2269,65,,Preliminary round,Valletta,1994,False
2270,28,,Preliminary round,Port_of_Spain,1994,False
2271,218,,Preliminary round,Valletta,1994,False
2272,0,,Preliminary round,Casablanca,1994,False
2273,0,,Preliminary round,Kenitra,1994,False
2274,31,,Preliminary round,Rabat,1994,False
2275,31,,Preliminary round,Ost-Berlin,1994,False
2276,0,,Preliminary round,Rotterdam,1994,False
2277,31,,Preliminary round,Rotterdam,1994,False
2278,33,,Preliminary round,Auckland,1994,False
2279,0,,Preliminary round,Accra,1994,False
2280,35,,Preliminary round,Lagos,1994,False
2281,0,,Preliminary round,Auckland,1994,False
2282,0,,Preliminary round,Athina,1994,False
2283,35,,Preliminary round,Ibadan,1994,False
2284,36,,Preliminary round,Enugu,1994,False
2285,36,,Preliminary round,Guatemala,1994,False
2286,0,,Preliminary round,San_Marcos,1994,False
2287,67,,Preliminary round,Singapore,1994,False
2288,36,,Preliminary round,Pyongyang,1994,False
2289,36,,Preliminary round,Conakry,1994,False
2290,36,,Preliminary round,Pyongyang,1994,False
2291,42,,Preliminary round,Pyongyang,1994,False
2292,42,,Preliminary round,Singapore,1994,False
2293,152,,Preliminary round,Sanaa,1994,False
2294,225,,Preliminary round,Sanaa,1994,False
2295,10,,Preliminary round,Belfast,1994,False
2296,156,,Preliminary round,Belfast,1994,False
2297,43,,Preliminary round,Oslo,1994,False
2298,146,,Preliminary round,Georgetown,1994,False
2299,0,,Preliminary round,Oslo,1994,False
2300,0,,Preliminary round,Tegucigalpa,1994,False
2301,47,,Preliminary round,Budapest,1994,False
2302,0,,Preliminary round,Reykjavik,1994,False
2303,47,,Preliminary round,Kingston,1994,False
2304,48,,Preliminary round,Lusaka,1994,False
2305,0,,Preliminary round,Wien,1994,False
2306,48,,Preliminary round,Lusaka,1994,False
2307,146,,Preliminary round,Harare,1994,False
2308,21,,Preliminary round,Oslo,1994,False
2309,0,,Preliminary round,Muscat,1994,False
2310,74,,Preliminary round,Muscat,1994,False
2311,0,,Preliminary round,Kingston,1994,False
2312,52,,Preliminary round,Monrovia,1994,False
2313,54,,Preliminary round,Tripoli,1994,False
2314,0,,Preliminary round,Muscat,1994,False
2315,74,,Preliminary round,Esch-sur-Alzette,1994,False
2316,164,,Preliminary round,Islamabad,1994,False
2317,223,,Preliminary round,Islamabad,1994,False
2318,0,,Preliminary round,Glasgow,1994,False
2319,0,,Preliminary round,Jakarta,1994,False
2320,57,,Preliminary round,Asuncion,1994,False
2321,101,,Preliminary round,Luxembourg,1994,False
2322,57,,Preliminary round,Asuncion,1994,False
2323,119,,Preliminary round,Lima,1994,False
2324,149,,Preliminary round,Lima,1994,False
2325,0,,Preliminary round,Chorzow,1994,False
2326,60,,Preliminary round,Lilongwe,1994,False
2327,0,,Preliminary round,Valletta,1994,False
2328,25,,Preliminary round,Chorzow,1994,False
2329,0,,Preliminary round,Lisboa,1994,False
2330,0,,Preliminary round,Lisboa,1994,False
2331,65,,Preliminary round,Lisboa,1994,False
2332,66,,Preliminary round,Amsterdam,1994,False
2333,66,,Preliminary round,Singapore,1994,False
2334,66,,Preliminary round,Doha,1994,False
2335,67,,Preliminary round,Auckland,1994,False
2336,0,,Preliminary round,Belfast,1994,False
2337,67,,Preliminary round,Doha,1994,False
2338,0,,Preliminary round,Singapore,1994,False
2339,67,,Preliminary round,Belfast,1994,False
2340,67,,Preliminary round,Bucuresti,1994,False
2341,144,,Preliminary round,Oslo,1994,False
2342,68,,Preliminary round,Bucuresti,1994,False
2343,150,,Preliminary round,Panama,1994,False
2344,68,,Preliminary round,Kuantan,1994,False
2345,68,,Preliminary round,Jeddah,1994,False
2346,68,,Preliminary round,Chorzow,1994,False
2347,104,,Preliminary round,Singapore,1994,False
2348,71,,Preliminary round,Jeddah,1994,False
2349,0,,Preliminary round,Singapore,1994,False
2350,71,,Preliminary round,Glasgow,1994,False
2351,71,,Preliminary round,Porto,1994,False
2352,23,,Preliminary round,San_Juan,1994,False
2353,72,,Preliminary round,Glasgow,1994,False
2354,72,,Preliminary round,Bucuresti,1994,False
2355,0,,Preliminary round,Glasgow,1994,False
2356,74,,Preliminary round,Kiev,1994,False
2357,0,,Preliminary round,Glasgow,1994,False
2358,0,,Preliminary round,Singapore,1994,False
2359,74,,Preliminary round,Seoul,1994,False
2360,75,,Preliminary round,Sevilla,1994,False
2361,75,,Preliminary round,Sevilla,1994,False
2362,76,,Preliminary round,Singapore,1994,False
2363,31,,Preliminary round,Khartoum,1994,False
2364,77,,Preliminary round,Singapore,1994,False
2365,76,,Preliminary round,Seoul,1994,False
2366,195,,Preliminary round,Wellington,1994,False
2367,77,,Preliminary round,San_Fernando,1994,False
2368,77,,Preliminary round,Seoul,1994,False
2369,0,,Preliminary round,Port_of_Spain,1994,False
2370,77,,Preliminary round,Singapore,1994,False
2371,77,,Preliminary round,Singapore,1994,False
2372,79,,Preliminary round,Tunis,1994,False
2373,79,,Preliminary round,Istanbul,1994,False
2374,187,,Preliminary round,Papeete,1994,False
2375,0,,Preliminary round,Istanbul,1994,False
2376,0,,Preliminary round,Singapore,1994,False
2377,84,,Preliminary round,St._Louis,1994,False
2378,84,,Preliminary round,Kampala,1994,False
2379,84,,Preliminary round,Seoul,1994,False
2380,84,,Preliminary round,Kiev,1994,False
2381,0,,Preliminary round,Swansea,1994,False
2382,0,,Preliminary round,Moskva,1994,False
2383,89,,Preliminary round,Beograd,1994,False
2384,89,,Preliminary round,Simferopol,1994,False
2385,91,,Preliminary round,Beograd,1994,False
2386,24,,Preliminary round,Tirane,1994,False
2387,93,,Preliminary round,Sevilla,1994,False
2388,47,,Preliminary round,Tirane,1994,False
2389,93,,Preliminary round,Sevilla,1994,False
2390,0,,Preliminary round,Constantine,1994,False
2391,93,,Preliminary round,Annaba,1994,False
2392,93,,Preliminary round,Stockholm,1994,False
2393,93,,Preliminary round,Annaba,1994,False
2394,0,,Preliminary round,Stockholm,1994,False
2395,94,,Preliminary round,Stockholm,1994,False
2396,0,,Preliminary round,Basel,1994,False
2397,187,,Preliminary round,Bern,1994,False
2398,95,,Preliminary round,St._Gallen,1994,False
2399,96,,Preliminary round,Luanda,1994,False
2400,120,,Preliminary round,Neuchatel,1994,False
2401,95,,Preliminary round,Latakia,1994,False
2402,96,,Preliminary round,Luanda,1994,False
2403,0,,Preliminary round,Latakia,1994,False
2404,96,,Preliminary round,Bangkok,1994,False
2405,165,,Preliminary round,Bangkok,1994,False
2406,17,,Preliminary round,Bangkok,1994,False
2407,0,,Preliminary round,Port_of_Spain,1994,False
2408,97,,Preliminary round,Port_of_Spain,1994,False
2409,97,,Preliminary round,Port_of_Spain,1994,False
2410,147,,Preliminary round,Port_of_Spain,1994,False
2411,162,,Preliminary round,Tunis,1994,False
2412,98,,Preliminary round,Tunis,1994,False
2413,98,,Preliminary round,Tunis,1994,False
2414,99,,Preliminary round,Tunis,1994,False
2415,99,,Preliminary round,Istanbul,1994,False
2416,151,,Preliminary round,Istanbul,1994,False
2417,99,,Preliminary round,St._Louis,1994,False
2418,0,,Preliminary round,St._Louis,1994,False
2419,99,,Preliminary round,New_Britain,1994,False
2420,0,,Preliminary round,Torrance,1994,False
2421,100,,Preliminary round,Sharjah,1994,False
2422,0,,Preliminary round,Singapore,1994,False
2423,100,,Preliminary round,Sharjah,1994,False
2424,0,,Preliminary round,Singapore,1994,False
2425,0,,Preliminary round,Kuala Lumpur,1994,False
2426,100,,Preliminary round,Montevideo,1994,False
2427,0,,Preliminary round,Luanda,1994,False
2428,101,,Preliminary round,Montevideo,1994,False
2429,0,,Preliminary round,Sydney,1994,False
2430,119,,Preliminary round,Caracas,1994,False
2431,149,,Preliminary round,Caracas,1994,False
2432,101,,Preliminary round,Mwanza,1994,False
2433,0,,Preliminary round,Cardiff,1994,False
2434,14,,Preliminary round,Wrexham,1994,False
2435,103,,Preliminary round,Sydney,1994,False
2436,103,,Preliminary round,Sarajevo,1994,False
2437,103,,Preliminary round,Zagreb,1994,False
2438,103,,Preliminary round,Wien,1994,False
2439,0,,Preliminary round,Kinshasa,1994,False
2440,104,,Preliminary round,Papeete,1994,False
2441,104,,Preliminary round,Kinshasa,1994,False
2442,104,,Preliminary round,Kinshasa,1994,False
2443,104,,Preliminary round,Lusaka,1994,False
2444,104,,Preliminary round,Salzburg,1994,False
2445,24,,Preliminary round,Dhaka,1994,False
2446,36,,Preliminary round,Dhaka,1994,False
2447,105,,Preliminary round,Dhaka,1994,False
2448,105,,Preliminary round,Bruxelles,1994,False
2449,0,,Preliminary round,Bruxelles,1994,False
2450,0,,Preliminary round,Harare,1994,False
2451,113,,Preliminary round,Bruxelles,1994,False
2452,113,,Preliminary round,La_Paz,1994,False
2453,113,,Preliminary round,La_Paz,1994,False
2454,116,,Preliminary round,Rio de Janeiro,1994,False
2455,119,,Preliminary round,Sao_Paulo,1994,False
2456,113,,Preliminary round,Sofija,1994,False
2457,120,,Preliminary round,Varna,1994,False
2458,0,,Preliminary round,Yaounde,1994,False
2459,123,,Preliminary round,Yaounde,1994,False
2460,128,,Preliminary round,Yaounde,1994,False
2461,128,,Preliminary round,Yaounde,1994,False
2462,0,,Preliminary round,Santiago,1994,False
2463,131,,Preliminary round,Mendoza,1994,False
2464,0,,Preliminary round,Mwanza,1994,False
2465,131,,Preliminary round,Guangzhou,1994,False
2466,136,,Preliminary round,Shenyang,1994,False
2467,137,,Preliminary round,Singapore,1994,False
2468,227,,Preliminary round,Singapore,1994,False
2469,101,,Preliminary round,Lome,1994,False
2470,141,,Preliminary round,Shenyang,1994,False
2471,75,,Preliminary round,Singapore,1994,False
2472,143,,Preliminary round,Barranquilla,1994,False
2473,144,,Preliminary round,Barranquilla,1994,False
2474,145,,Preliminary round,Barranquilla,1994,False
2475,0,,Preliminary round,Tirane,1994,False
2476,146,,Preliminary round,Tirane,1994,False
2477,146,,Preliminary round,San_Jose,1994,False
2478,147,,Preliminary round,Tlemcen,1994,False
2479,100,,Preliminary round,St._Johns,1994,False
2480,147,,Preliminary round,St._Johns,1994,False
2481,147,,Preliminary round,Newcastle,1994,False
2482,147,,Preliminary round,Brisbane,1994,False
2483,147,,Preliminary round,Wien,1994,False
2484,222,,Preliminary round,Bridgetown,1994,False
2485,149,,Preliminary round,San_Jose,1994,False
2486,149,,Preliminary round,San_Jose,1994,False
2487,149,,Preliminary round,Bruxelles,1994,False
2488,149,,Preliminary round,Bruxelles,1994,False
2489,149,,Preliminary round,San_Jose,1994,False
2490,190,,Preliminary round,Lemesos,1994,False
2491,150,,Preliminary round,Bruxelles,1994,False
2492,141,,Preliminary round,Athina,1994,False
2493,159,,Preliminary round,Cotonou,1994,False
2494,150,,Preliminary round,Praha,1994,False
2495,150,,Preliminary round,Hamilton,1994,False
2496,0,,Preliminary round,Hamilton,1994,False
2497,151,,Preliminary round,Hamilton,1994,False
2498,151,,Preliminary round,Hamilton,1994,False
2499,0,,Preliminary round,Hamilton,1994,False
2500,100,,Preliminary round,Gaborone,1994,False
2501,152,,Preliminary round,Sofija,1994,False
2502,152,,Preliminary round,Bujumbura,1994,False
2503,154,,Preliminary round,Praha,1994,False
2504,156,,Preliminary round,Yaounde,1994,False
2505,156,,Preliminary round,Burnaby,1994,False
2506,157,,Preliminary round,Vancouver,1994,False
2507,157,,Preliminary round,Toronto,1994,False
2508,43,,Preliminary round,Pointe-Noire,1994,False
2509,156,,Preliminary round,San_Jose,1994,False
2510,159,,Preliminary round,San_Jose,1994,False
2511,159,,Preliminary round,San_Jose,1994,False
2512,159,,Preliminary round,San_Jose,1994,False
2513,172,,Preliminary round,Larnax,1994,False
2514,159,,Preliminary round,Praha,1994,False
2515,71,,Preliminary round,Lemesos,1994,False
2516,104,,Preliminary round,Praha,1994,False
2517,160,,Preliminary round,Kosice,1994,False
2518,0,,Preliminary round,København,1994,False
2519,196,,Preliminary round,Santo Domingo,1994,False
2520,161,,Preliminary round,København,1994,False
2521,161,,Preliminary round,København,1994,False
2522,0,,Preliminary round,Willemstad,1994,False
2523,162,,Preliminary round,Cairo,1994,False
2524,162,,Preliminary round,San_Salvador,1994,False
2525,0,,Preliminary round,San_Salvador,1994,False
2526,164,,Preliminary round,San_Salvador,1994,False
2527,164,,Preliminary round,San_Salvador,1994,False
2528,0,,Preliminary round,Guayaquil,1994,False
2529,164,,Preliminary round,Guayaquil,1994,False
2530,164,,Preliminary round,Cairo,1994,False
2531,0,,Preliminary round,London,1994,False
2532,165,,Preliminary round,London,1994,False
2533,165,,Preliminary round,Cairo,1994,False
2534,165,,Preliminary round,Cairo,1994,False
2535,169,,Preliminary round,Cairo,1994,False
2536,47,,Preliminary round,San_Salvador,1994,False
2537,0,,Preliminary round,Tegucigalpa,1994,False
2538,131,,Preliminary round,Tegucigalpa,1994,False
2539,170,,Preliminary round,London,1994,False
2540,170,,Preliminary round,London,1994,False
2541,68,,Preliminary round,Tallinn,1994,False
2542,172,,Preliminary round,Addis Ababa,1994,False
2543,172,,Preliminary round,Dortmund,1994,False
2544,0,,Preliminary round,Addis Ababa,1994,False
2545,207,,Preliminary round,Toftir,1994,False
2546,99,,Preliminary round,Toftir,1994,False
2547,0,,Preliminary round,Nadi,1994,False
2548,174,,Preliminary round,Nausori,1994,False
2549,121,,Preliminary round,Helsinki,1994,False
2550,125,,Preliminary round,Helsinki,1994,False
2551,175,,Preliminary round,Paris,1994,False
2552,175,,Preliminary round,Koln,1994,False
2553,175,,Preliminary round,Paris,1994,False
2554,160,,Preliminary round,Helsinki,1994,False
2555,175,,Preliminary round,Libreville,1994,False
2556,176,,Preliminary round,Libreville,1994,False
2557,176,,Preliminary round,Accra,1994,False
2558,0,,Preliminary round,Thessalonike,1994,False
2559,176,,Preliminary round,Athina,1994,False
2560,0,,Preliminary round,Guatemala,1994,False
2561,181,,Preliminary round,Conakry,1994,False
